categories,business_id,name,longitude,latitude,stars
"Restaurants, Burgers",vstIKeGya_ZTe5kgcDl2Vg,Jack In the Box,-111.92574679999998,33.3204146,3.5
"Sandwiches, Pizza, Bars, Food, Nightlife, Beer, Wine & Spirits, Restaurants",HjXI6lKGPVNQ8dYJPtaOCg,Mellow Mushroom,-111.9402476,33.42302422,3.5
"Delis, Restaurants, Event Planning & Services, Caterers, Sandwiches",8_BPq3eJlhOLMPuutk6zQg,Dilly's Deli Sandwich Shop,-111.926576,33.617273,3.5
"Buffets, Chinese, Restaurants",AMM3qOH9DUQzJHm9Q3vHag,Red Wok Buffet,-112.0069764,33.480815299999996,3.0
"Venues & Event Spaces, American (New), Event Planning & Services, Coffee & Tea, Restaurants, Caterers, Food, Shopping, Christmas Trees, Juice Bars & Smoothies, Cafes, Breakfast & Brunch, Farmers Market, Home & Garden",ImLXYkhmd9ELwL3b9xAmsQ,Tempe Meadows,-111.91383490000001,33.44423586,4.5
"Pizza, Restaurants",NZBQ6UKdNsYZLU7v85E52A,Hungry Howie's Pizza,-111.72185859999999,33.2937263,2.5
"American (Traditional), Cafes, Breakfast & Brunch, Mexican, Restaurants",bVqNtwcwIz2gAacHWYF2lw,Moon Valley Cafe,-112.0664068,33.608104700000005,3.5
"Fast Food, Sandwiches, Restaurants, Delis",wKgbqx6FsFiDQyoICGfawg,Blimpie,-112.1429492,33.7139169,1.5
"Chicken Wings, Restaurants, Chicken Shop, Fast Food",5-l_zaYVEG-ft0cwyhWpyA,KFC,-112.221,33.424,1.0
"Restaurants, American (New), Burgers, Sandwiches, American (Traditional)",C-Qkudv7u8465nLasGR31A,Tru Burger,-112.13473119999999,33.84322735,3.5
"Restaurants, Hot Dogs, Burgers, Fast Food, American (Traditional), American (New)",QuybD_bJcAB2CHcpTfREYg,Detroit Coney Grill,-111.9539189,33.4078922,4.5
"Sandwiches, Fast Food, Restaurants",XpX9CjHYlZkQRKKxOeNE_Q,Subway,-111.98925530000001,33.59941891,4.0
"Food, Event Planning & Services, Caterers, Bakeries, Delis, Restaurants",jvSaFzdXn9mtY-emdaoCSw,Karim's Cobbler Shop & Deli,-112.06910690000001,33.4458023,3.5
"Chicken Wings, Sandwiches, Pizza, Restaurants",wkzWdo1mBqbzR2KPoXtWZw,Vito's Pizza,-112.1523473,33.5532034,4.0
"Specialty Food, Ethnic Food, Delis, Restaurants, Bakeries, Grocery, Food, Mexican",Lqp3uwGJU6CHyys-eerMmQ,La Tolteca Mexican Foods,-112.055957,33.45107,4.0
"American (New), American (Traditional), Greek, Italian, Restaurants, Breakfast & Brunch",8cQc0BRbkSDSkLn6oFw3mw,Nick's Diner II,-112.36010120000002,33.6090953,4.0
"Sandwiches, Restaurants, Fast Food",aaganQgquH_n5CWe80haXQ,Subway,-112.0724706,33.3990049,2.0
"Food Trucks, Restaurants, Food, Mexican",VJVEDDJKccmrW1fhJCWmsQ,Taqueria La Hacienda,-112.07048300000001,33.437162,4.5
"Restaurants, Mexican",u4in1KQSQthNHcpDMjC1bw,El Mana Restaurant,-112.090943,33.465384,2.5
"Restaurants, Chicken Wings, American (New)",g4VsFPvLu17iPmARzlEdXQ,Wingstop,-111.8068259,33.3850058,2.5
"Fast Food, Chicken Wings, Southern, American (Traditional), Chicken Shop, Restaurants",52sY8-9al5LJi475nNJkyQ,Raising Cane's,-112.11880320000002,33.58126263,3.5
"Food, Restaurants, Pretzels, Bakeries, Fast Food",DrdVDtc4YdkE613R3PUgoQ,Auntie Anne's,-111.9734606,33.67669527,3.5
"Mexican, Restaurants",k8gsrz7gunXPYlOvDfJNBg,Salsita's Mexican Food,-112.04762720000001,33.4587147,3.0
"Chicken Shop, Restaurants",X2oxkKB-wlu8xV0P8fbfiQ,Mo's Chicken,-112.13470179999999,33.4800487,3.0
"Buffets, Mongolian, Sushi Bars, Restaurants, Chinese",gJpe4zhZV9ajKJyX5yN85A,Peony Garden Buffet,-111.9787978,33.303884499999995,3.0
"Hot Dogs, Restaurants",K0bATHPukH_xjjphVhNGjg,Da Chicago Dog & Subs,-111.997771,33.479889,3.0
"Restaurants, Mexican",ju1jDr9nF0YCeTNKMYXPVA,El Nuevo Taquito,-112.011995,33.4651735,4.5
"Restaurants, Pizza, Italian",Mzq8W9Xw-poKP0tDjhs5_Q,Jac's Pizzeria & Pub,-111.925767,33.493764,2.5
"Specialty Food, Shopping, Gluten-Free, Farmers Market, Restaurants, Food Stands, Vegan, Desserts, Active Life, Bakeries, Food, Health Markets, Vitamins & Supplements",TrTzmU0XvYbxBOEbkjEMuA,The Cookie Bar Queen,-112.07022250000001,33.4499672,5.0
"Chinese, Restaurants",qDOmZGSjF22RaaUYnePZWg,Golden Canyon Oriental,-111.8731242,33.3940572,3.5
"Food, Restaurants, Salad, Italian, Pizza, Sandwiches, Burgers",7cK9uEV09iPmsTqOqmY3kQ,La Grande Orange Pizzeria,-111.99578020000001,33.50205325,4.5
"Polish, Restaurants, Specialty Food, Delis, Ethnic Food, Grocery, Food",N3a59jUQWg-BgrO3udd-zg,Warsaw Village World Foods,-112.2919195,33.4947065,4.5
"Mexican, Indian, Nightlife, Italian, Lounges, Restaurants, Bars, American (New), Asian Fusion",Lp9p3CanKJdqRekIwRNJ7Q,Inde Fusion,-111.9152929,33.5651494,4.0
"Burgers, Food, Restaurants",QaRXXPfmcLmrPmLB2DKO3A,Burger Joint,-112.0749148,33.4494739,2.5
"Seafood, Latin American, Restaurants, Mexican",viB8KE-lqVzuaeyh6M4Xhw,Vaqueros Carne Asada,-112.0973091,33.3919648,3.0
"Seafood, Restaurants, Pizza, Italian",d1_Ko1DQ4QyB9BjnCFjVLw,Cucina Tagliani,-112.1858662,33.64028068,3.5
"Gluten-Free, Chinese, Diners, Fast Food, Asian Fusion, Restaurants",zDbRhfmrhXdXy1o8uKTrAg,Pei Wei,-111.92401890000001,33.78100521,2.0
"Mexican, Restaurants",z6ttWFTaktvILeMYGNZPtw,Chuy's Mesquite Broiler,-112.093723,33.640558,2.5
"Sandwiches, Delis, Restaurants, American (New), Chicken Wings",3Xq-bUUpRF9qi3MIXPY8cQ,OUTTA BRONX,-111.9926442,33.46541327,4.5
"American (New), Restaurants",58Tt3nU1E0MxKK-Bd_sjhA,Acua,-111.92759779999999,33.4995281,3.5
"Restaurants, American (Traditional)",9zSRAOUIM3I2ZnY9xwvioQ,Sandstone Cafe,-111.9276449,33.3183691,3.0
"Buffets, Pakistani, Indian, Restaurants",feFckrNF9-QzGrY4T9dAvQ,Copper Kettle-Salads Balti & Taandoori Grill,-111.92222209999998,33.416767699999994,3.0
"Restaurants, Sandwiches, Buffets, Seafood, Caribbean",30Q5xBagQHmkwp8Q9I1FCg,Ocean Blue Caribbean Restaurant and Bar,-111.94717790000001,33.3059385,4.0
"Sushi Bars, Japanese, Restaurants, Salad",ctzH0uqGz6q_o2nuCrAUvA,Sushi J,-111.9178159,33.4991916,4.5
"Bars, American (New), Nightlife, Restaurants",KvlI2QK-HZYv1dqd31eE7Q,Dust Cutter,-112.0728807,33.449931,4.0
"Donuts, Coffee & Tea, Restaurants, Food, Bakeries",8o2035AiV8egxfQIxR7dPA,Dunkin' Donuts,-111.90944479999999,33.4809956,3.0
"Food, Restaurants, Coffee & Tea, Tea Rooms, Cafes",EaM5qCwiJG4hu0LOzTGF6A,Delante Coffee,-111.95145729999999,33.4227278,5.0
"Restaurants, Salad, Fast Food, Pizza",ptWNY_h088kmKhsL-gaOEg,Blaze Fast Fire'd Pizza,-112.059802,33.641031,3.5
"Mexican, Bars, Restaurants, Nightlife, Latin American, Cocktail Bars",nc7YTLSXEWPG4Q0WlI5iPQ,Ajo Al's Mexican Cafe,-112.2197265,33.638999299999995,3.5
"Italian, Restaurants, Pizza",30xoqX9VRA_hH5x1QgONEA,Sano Brick Pizza,-112.03589550000001,33.3778514,4.0
"Restaurants, Chinese",yzfp-WYIfcwRwcuMc6Uelw,Pick Up Stix,-112.06342430000001,33.6075454,2.0
"Sandwiches, Restaurants, Food",jgTAIr7huZoFt5vaBCDuBQ,Sidewinder Subs,-111.8213021,33.34944385,4.5
"Food, Chicken Wings, Restaurants, Pizza, Beer, Wine & Spirits",5EkgbZnCK6q5KLWl6Au04g,TailGaters Sports Grill & IL Primo Pizza & Wings,-112.342299,33.508946,3.5
"Asian Fusion, Bars, Cocktail Bars, Vietnamese, Nightlife, Restaurants",Przkeh1xJn-xwJWK95ceUw,CreAsian Bar & Grill,-112.0662514,33.60595757,4.5
"Chicken Wings, Bars, Restaurants, American (Traditional), Lounges, Nightlife, Sports Bars, Pubs",StzNuzqg25fLRWIzvpwaJA,McKenzie's Midtown Tavern,-112.064637,33.5027088,4.5
"Restaurants, Mediterranean",QdXe9IRVrISeqEAulHYBTQ,Sahara Express,-111.8609449,33.38891454,5.0
"Beer, Wine & Spirits, Coffee & Tea, Restaurants, American (New), Mediterranean, Food, Greek",gMN6VKmu4E1EmlMYzz9A3w,OPA Life Greek Cafe,-111.935588,33.377865,4.0
"Food, Delis, Restaurants, Breakfast & Brunch, Bagels",pgpnvPd3mWxI0O9WYUeLnA,Hot Bagels & Deli,-112.2001253,33.71359584,3.5
"Restaurants, Pizza, Italian, Sandwiches",ZvWT-5SzUObzIcNz6VP7XA,Barro's Pizza,-111.85550959999999,33.3910694,2.5
"Restaurants, Italian",mvsnt4q3A5TzcbPFolpsZQ,Tesoro Ristorante Italiano,-111.83883610000001,33.5865273,4.0
"Mexican, Restaurants",bxLmrsMdjAyz8QEqWml1CA,Corazon Mexican Cocina,-111.9893425,33.4657067,4.0
"Party & Event Planning, Arts & Entertainment, Event Planning & Services, Active Life, Parks, Restaurants, American (New), Playgrounds, Bounce House Rentals, American (Traditional), Arcades, Desserts, Kids Activities, Party Equipment Rentals, Food",qfr7bHu1-VXUTQWXoSMf9g,The Play Factory,-111.9767717,33.679086100000006,2.5
"Event Planning & Services, Mexican, Restaurants, Bars, Nightlife, Seafood, Caterers, Cocktail Bars",KBxus2mJ-AB97eYnIX7Srg,Boca Taqueria,-111.73552169999999,33.438430100000005,3.5
"Mexican, Restaurants, Salad, Fast Food, Caterers, Event Planning & Services, Seafood",MhwAKgF54Rwmm4vkdIb0Lw,Rubio's,-111.971457,33.675740000000005,3.0
"Restaurants, Pizza",Khs3iUmkHce7xpAyOo5kRg,Ray's Pizza,-112.3755385,33.655378999999996,3.5
"Chicken Wings, Pizza, Restaurants, Italian",WtkzllWKYCEmN85E7fMBUw,Papa Sam's A Chicago Eatery,-112.15269540000001,33.654604600000006,3.0
"Chinese, Restaurants",DDAGwRR0SypD47XD7-ytjA,Beijing Chinese Cuisine,-112.36577109999999,33.4866217,3.0
"Cocktail Bars, Bars, Nightlife, American (New), Local Flavor, Gastropubs, Salad, Restaurants",d10IxZPirVJlOSpdRZJczA,Citizen Public House,-111.92796299999999,33.49821,4.5
"Food, Delis, Restaurants, Beer, Wine & Spirits, Convenience Stores, Grocery",iOWviig09i0U9YRDMwp1fg,Maryland Deli & Liquor,-112.065327,33.531177,4.0
"Sandwiches, Cafes, Breakfast & Brunch, Restaurants, Burgers, Food",0zr7FB0nnZXJmwb94yTbJQ,Cafe 1010,-112.086027,33.448193100000005,4.0
"Cooking Classes, Beer Bar, Restaurants, Food, Shopping, Bars, Italian, Specialty Schools, Wine Bars, Cooking Schools, Arts & Crafts, Coffee & Tea, Nightlife, Pizza, Education",n6GEL5PDQ3ZvZ5HtxIhGFA,La Pizzetta,-111.85590479999999,33.62774766,3.5
"Italian, Pizza, Chicken Wings, Restaurants",fLHb5Oio11tUZB83zGP9NQ,The Hills Pizza & Desserts,-111.717883,33.623121000000005,4.0
"Fast Food, Tex-Mex, Restaurants, Mexican",6CZGwCpnuLTqqR8SURdw5A,Taco Bell,-111.87428999999999,33.43063,3.5
"Cafes, Furniture Stores, Jewelry, Art Galleries, Restaurants, Home & Garden, Outlet Stores, Arts & Entertainment, Shopping",Pnyr5mb8bVk8QKEt3hCZ4g,Red Truck Trading Company,-111.9407679,33.832380799999996,4.0
"Convenience Stores, Food, Automotive, Gas Stations, Sandwiches, Grocery, Restaurants",s-H3bQMKP-DOkd2HMe-SgQ,QuikTrip,-111.875096,33.408077,4.5
"Vietnamese, Restaurants",#NAME?,Pho House Restaurant,-112.3597538,33.4521399,4.0
"Restaurants, Pizza",06PiQOUehVOYtDcZRWrA5A,Little Caesars,-112.13320300000001,33.62683,3.5
"Pizza, Sandwiches, Restaurants, Food Delivery Services, Food, Chicken Wings",xYJGge9wPXNb_VpDyPh4Fw,Domino's Pizza,-112.21893500000002,33.59604961,3.5
"Bars, Restaurants, Food, American (New), Nightlife, Desserts, Cocktail Bars",oyCRc4Zs2RkKOHy9IAa3wg,The Herb Box,-112.06545530000001,33.51778617,3.5
"Sandwiches, Fast Food, Restaurants",oIHF-oJ2qqOY5W2NQEKJtQ,Subway,-112.23076999999999,33.636528999999996,1.5
"Ice Cream & Frozen Yogurt, Food, Restaurants",3tTGJD-snCZs37FFM1jdkQ,Razzleberriez Frozen Yogurt,-112.202299,33.710601000000004,4.0
"Restaurants, Fast Food, Seafood, Breakfast & Brunch, Chicken Wings, Chicken Shop",h_hg33vb0OsWsE6T1SHAgw,Church's Chicken,-112.01268200000001,33.596655600000005,3.0
"Italian, Sandwiches, Pizza, Restaurants, Gluten-Free, Local Flavor",VcGyezSNtkNBr2HidcaM1A,Sourdough Pizza Restaurant,-111.670367,33.415535999999996,4.0
"Tex-Mex, Mexican, Fast Food, Restaurants",-2isRNVb6PDuBagELL5EBw,Taco Bell,-112.13590079999999,33.58171309,3.0
"Tacos, Food, Restaurants, Food Trucks, Mexican, Hot Dogs",IVZ28eprMi_hoU2AXNuMTQ,Taco's el Rancho,-112.1186821,33.509923300000004,5.0
"Restaurants, Sandwiches",fZpA1a9t06lBRLzV-P05nA,Babycakes Cafe,-111.84198300000001,33.304511,2.5
"New Mexican Cuisine, Nightlife, American (Traditional), Tex-Mex, Breakfast & Brunch, Restaurants, Mexican, Bars",jsuUmIEefPjV__ads62Z5w,Dick's Hideaway,-112.0478406,33.52417011,4.5
"Chinese, Restaurants",QOmojzu24dTI2coPjOtu2Q,Good Taste House,-112.06543049999999,33.56062107,2.5
"Fast Food, Burgers, Restaurants",r_2-xafEtXp76fYUeQpF8A,Wendy's,-111.8062979,33.3368087,2.5
"Fast Food, Restaurants, Breakfast & Brunch, Chicken Shop, Chicken Wings",CU4LgHxH0EwXnPUmQsWFSQ,Church's Chicken,-111.96518700000001,33.384741999999996,2.0
"Gluten-Free, Salad, Pizza, Restaurants",Qy26C1ewCj3GlQx7B-FAcw,Fired Pie,-111.86728020000001,33.24628817,3.5
"Restaurants, Sandwiches, Fast Food",VzQYGDQ5YF5USc_2EeqVtw,Subway,-112.141737,33.698789,2.5
"Breakfast & Brunch, Cafes, Restaurants, American (Traditional)",tL35ZW613PCPqGLbBuIlEQ,JW's Cafe,-111.676594,33.41463808,2.5
"Chinese, Fast Food, Restaurants",RnxOmwWVsJC87ztJPrHsig,Red Wok Express,-112.22131999999999,33.471981,3.5
"Delis, Restaurants, Specialty Food, Modern European, Meat Shops, Food",kzKoDFhpHeExqGHH5wlA7g,Stanley's Home Made Sausage Company - Westside,-112.09629059999999,33.6407809,4.5
"Mexican, Restaurants",KBP7x08WfD__BUoE4kY0lg,America's Taco Shop,-112.08211399999999,33.5019393,3.5
"Restaurants, Chinese, Korean, Sushi Bars, Japanese",tkSk6jdenjbYEcqSchFR7g,Sushi Kee,-111.927071,33.334831,4.0
"Mexican, Food Trucks, Desserts, Caterers, Fast Food, Event Planning & Services, Tacos, Food, Street Vendors, Restaurants, Asian Fusion, Latin American",A2eA3LRbptrexCGw8fu67Q,Dilla Libre Gourmet Quesadillas Food Truck,-112.029752,33.5106684,4.5
"Cajun/Creole, Restaurants",Wj_48yqBXHLgkmMh8QYhaA,Jaspers Peak Bistro Bar & Grille,-111.90600069999999,33.6717895,3.5
"Restaurants, Burgers",DoI3NfJa1XzcIybBi4AxdA,Burger King,-112.25542340000001,33.580375,1.5
"Food, Breakfast & Brunch, Sandwiches, Restaurants, Bagels",GB6bZTCMmqZncRSxurNblA,Nocawich,-111.93479109999998,33.42273958,4.0
"Fruits & Veggies, Food, Seafood Markets, Specialty Food, Ice Cream & Frozen Yogurt, Grocery, Ethnic Grocery, International Grocery, Restaurants, Filipino",Y590rdOrmBf-jW9Vmn9Uyg,LF Market Oriental & Seafood,-112.1742608,33.639548,3.5
"Mexican, Fast Food, Restaurants",4IhXhL1_bwBcBUW3Fot8xg,Taco Bell,-112.35782979999999,33.44912198,3.5
"Breakfast & Brunch, Burgers, American (New), Mexican, Restaurants",1JF9TbJ2d5hH8xsQvvklHg,Irma's Kitchen,-112.0914873,33.4579187,4.5
"Beer Bar, Nightlife, American (Traditional), Desserts, Food, Restaurants, Bars",SDsEevYcyo6Jf7xqpJeosw,Hop Social Tavern,-111.9009003,33.30552498,4.0
"Sushi Bars, Restaurants",xlb4QVFWB9CSPT7qNRn5xA,Ah Hai Sushi & Grill,-112.4246392,33.4390475,4.0
"Burgers, Middle Eastern, Food, Tobacco Shops, Desserts, Restaurants, American (Traditional), Coffee & Tea, Shopping",cXy1NKi1cdsidlaT6dDFKw,Harem Lounge,-111.97787509999999,33.3193788,2.0
"Seafood, Restaurants, Steakhouses, American (Traditional), Wine Bars, Nightlife, American (New), Bars",ztP466jMUMtqLwwHqXbk9w,Firebirds Wood Fired Grill,-112.2382757,33.6308784,4.0
"Fast Food, Restaurants",OYAx_cY8v-elkMDgADM-jQ,Jack in The Box,-112.047426,33.451116999999996,3.0
"American (Traditional), Sandwiches, Restaurants",zSwcoOLMLuTho6ZpCZrQwg,Chestnut Lane,-111.9885861,33.5092093,4.0
"Tacos, Restaurants, Latin American, Mexican, Seafood",xyrQByVfX47bstcmP_k1BA,Mariscos Camaron Pela'o,-112.01096670000001,33.4652069,4.5
"Restaurants, American (New)",JRXY0dNIxMGdaI4_S7zMfw,Moxie Modern Fare,-111.71508200000001,33.604856,3.0
"Food, Sandwiches, Restaurants, Breakfast & Brunch, Bakeries",w-q9UTLqk6njQWOJEWelwA,Wildflower,-111.99776499999999,33.435635,4.5
"Fast Food, Salad, Seafood, Mexican, Restaurants, Event Planning & Services, Caterers",Ss37i4feOgX1N3Z_h5wy9A,Rubio's,-111.867799,33.433890000000005,3.5
"Middle Eastern, Greek, Restaurants, American (New)",EFHpf_-SPzShCYiS-nMPWw,T&J Gyro and Burger,-112.1339155,33.655881799999996,4.0
"Bars, Restaurants, Cafes, Pizza, Food, American (Traditional), Nightlife, American (New)",-hMdEBaeky47g4D8-0Xl3Q,Vu Bistro,-111.7614195,33.578112700000005,3.0
"American (Traditional), Restaurants, American (New)",ZU-b4xilNsKbEakkVgwDqg,Sunset Bistro at The Lakes,-112.2659175,33.6592685,3.5
"Restaurants, Mexican",FBYYdKHgTG3uJwLfmV67ag,Taqueria El Ñero,-111.8057393,33.4001772,3.5
"Restaurants, Breakfast & Brunch, Mexican",3rX4WqckBD2e4Hdeic9wUQ,Viva Mexican Grill,-112.1692215,33.3793059,2.5
"Burgers, Restaurants, Fast Food, Sandwiches, Food, Hot Dogs, Specialty Food",QUPP3oVVmdrWof2rGx4HIA,Rocket Burger & Subs,-111.8788527,33.3077745,4.5
"Restaurants, Sandwiches, Fast Food",PGJLirDJJy3txBB7JVgs7Q,Subway,-111.83655049999999,33.3806233,2.5
"Restaurants, Salad, Pizza",vDrpcXm6QIfnOQrMgEkh9Q,Fired Pie,-112.3401841,33.46104409,4.0
"Seafood, Sushi Bars, Japanese, Restaurants",RZFryvOkznd4jtpj8PbSzg,Sushi Style,-112.0674315,33.6384201,4.0
"Restaurants, Sandwiches, Fast Food, Hot Dogs, American (New)",Y7xXnGfdS6LbW2oSoG0QMA,Wienerschnitzel,-111.8248361,33.336451000000004,3.0
"Pizza, Bars, Sandwiches, Nightlife, Restaurants",v2tjswIV3e0c8o7_7MwYmg,Mellow Mushroom,-111.965197,33.676051,3.5
"Food, Fast Food, Mexican, Restaurants",xsdRrNJuNumvrwoQ2Tt8tQ,Chipotle Mexican Grill,-112.11254070000001,33.71462275,3.0
"Cafes, Sandwiches, Restaurants",6_lNZXYsz0SIOakNyBF0zQ,Brosenbrus Cafe,-111.9254187,33.4148329,4.0
"Shaved Ice, Juice Bars & Smoothies, Coffee & Tea, Tea Rooms, Bubble Tea, Restaurants, Food, Fast Food",ERuWDU3A8uVoZT0CCjZbcw,Mango Rabbit,-111.9183888,33.4155418,4.5
"American (New), Breweries, Pizza, Restaurants, Beer Bar, Food, Beer, Wine & Spirits, Bars, Nightlife",pBFewLcdLnf1XwPTE4jtyQ,McFate's Tap + Barrel,-111.92350929999999,33.5814933,4.0
"Steakhouses, Restaurants, Sports Bars, Seafood, American (Traditional), Bars, Nightlife",qNDqXNl38BYYn2JWcXw4OQ,Black Angus Steakhouse,-111.682547,33.390848999999996,3.0
"Nightlife, Bars, Restaurants, Pubs, Seafood, Pizza, Cajun/Creole",ZKRSxP5TrRsDuBACyEDBxw,Zammi's Pub,-111.7889021,33.3441312,3.5
"Food, Restaurants, Bakeries",A3HKMii8ti0mYHwSBnsZkA,La Fama Mexican Bakery,-112.1737132,33.5387022,3.0
"American (Traditional), Restaurants",Gx7QwMumpIEw9q2G0JGi8A,Arby's Roast Beef,-112.09210209999999,33.5094627,2.5
"Sandwiches, Salad, Delis, Restaurants, Fast Food",mjeolbU52n--a9Lg4ygg6w,Firehouse Subs,-111.9634741,33.675598,3.0
"Food, Restaurants, Ice Cream & Frozen Yogurt",bIV_3C8_deLgAxulAH0RhA,Orange Leaf Frozen Yogurt,-111.97950220000001,33.3211875,4.0
"Breakfast & Brunch, Restaurants, American (Traditional)",ofNYY19AzCZvw2xNkoaEUQ,Village Inn,-112.370424,33.654244,3.0
"Pizza, Restaurants",25qudn87oiNYg8jnoi4d1A,Red Brick Pizza,-112.03589540000002,33.377836800000004,3.0
"Restaurants, Chicken Wings, Buffets, Pizza",CgCp4FAVXFnEuDavxicrfQ,Peter Piper Pizza,-111.97811329999999,33.3213573,3.5
"Restaurants, American (New), Steakhouses, American (Traditional)",bs07-hLuz0dq06gIUwR5mw,1130 The Restaurant,-112.0685496,33.45287219,3.5
"Restaurants, Fast Food, Mexican",QnCsCbE7EQte_MDWLO1gYg,Chipotle Mexican Grill,-111.993705,33.30480849,3.5
"Fast Food, Mexican, Restaurants",vILvd6b0jMFkKkrkpKMbbw,Del Taco,-111.7979657,33.280262699999994,2.5
"Food, Restaurants, Sandwiches",4cuvlrnhnLA9r2TOmwSvfw,Erbert And Gerbert's,-111.93764340000001,33.42534831,3.5
"Restaurants, Food, Nightlife, Pubs, Beer Bar, Breweries, Beer, Wine & Spirits, Bars, Local Flavor",MOXetwOaB2Qp3aA73Pbyuw,Litchfield Taproom,-112.35897539999999,33.4943994,4.5
"Restaurants, American (Traditional), Steakhouses, Barbeque",3deqbrFWWyHdlvAbmqWqMQ,LongHorn Steakhouse,-112.11812549999999,33.57805916,3.5
"Restaurants, Fast Food, Burgers, American (Traditional)",QyW-Z0OLbICnlqnXYk5sPg,In-N-Out Burger,-112.3688259,33.6385368,4.0
"Mexican, Restaurants",pNSHrFBlwWgTY9es9sdEWA,El Chiltepin Mexican Food,-112.073753,33.395646899999996,4.5
"Restaurants, Mexican, Food",f8BfK4xFQ4ZbibijJt9NBg,Que Bueno,-111.72073290000002,33.6062223,3.0
"Mexican, Restaurants",b9kQOV8VK_ecGYVoIQiHrg,Macayo's,-112.06749609999999,33.445362599999996,3.0
"Restaurants, Sandwiches, Delis, Fast Food",0OxEVzBKDmTP7GdSmhi3ow,Jersey Mike's Subs,-111.90929740000001,33.47944663,3.5
"Mexican, Restaurants",RSEWEofaXj5W29C-WuFq4Q,Burrito Bandito III,-112.165117,33.6115482,3.0
"American (Traditional), Restaurants",3YjPlOX3VHzKguHetiR_3g,Denny's Restaurant,-111.92614579999999,33.5794609,3.0
"Chinese, Mongolian, Asian Fusion, Restaurants, Vegan, Gluten-Free, Buffets",JhEtJbGjAqKDHCZ11i3qoQ,YC's Mongolian Grill,-111.909476,33.394965,4.5
"Cafes, Restaurants",ZuIKt9FNqd-DuKLsW0BO-A,Wow Cafe,-112.29148700000002,33.638130100000005,3.5
"Restaurants, American (New)",MiScfzRrYOSuN4Hxr5M9oQ,En Fuego,-111.9254057,33.5157137,3.5
"Restaurants, Sandwiches, Fast Food",PTXX6CQK3FYlR4jv1x8thg,Subway,-112.1517913,33.6392426,4.5
"Seafood, Wine Bars, Bars, Nightlife, American (New), Piano Bars, Italian, Steakhouses, Restaurants",3p4M5be6uc1S78TO62gmOg,Dominick's Steakhouse,-111.92491840000001,33.62348104,4.0
"Fast Food, Restaurants, Coffee & Tea, Food, Burgers",egPsLkuY3XFHJNxum5S0bA,McDonald's,-111.7933875,33.28152076,2.0
"American (New), Nightlife, Bars, Cocktail Bars, Restaurants, Lounges",0LhYg3iOF9IU2Ut8IL84TQ,MATCH Restaurant & Lounge,-112.07441770000001,33.460344,4.0
"Restaurants, Local Flavor, Comfort Food",LIWc7LI1w2GbuEsTLwjWLg,The Ship Yard,-111.83033940000001,33.4141147,3.5
"Street Vendors, Restaurants, Food Stands, Mexican, Food",3u5el8pjsc6igwPlls0_6Q,Mr. Mesquite Street Tacos,-111.92237,33.5005363,4.0
"Food, Pubs, Nightlife, Restaurants, Sandwiches, Breweries, Bars",Ps4tmjscZNPHKF2rCS8tnA,Mad Hatter Brew Pub,-111.93526000000001,33.4251549,3.0
"Restaurants, American (New), Hotels & Travel, Event Planning & Services, Hotels",fE9SP84G6TZrv36FLbCy7w,Top of the Rock Restaurant,-111.9709396,33.4035371,3.5
"Burgers, Restaurants, Hot Dogs",LUqIA9m-UFaeL-huWwalPQ,Burger King,-112.20391540000001,33.451899499999996,1.5
"Burgers, Restaurants, Fast Food",fVJszMsossyPFYEgw1dQ0Q,Wendy's,-112.13319440000001,33.625773200000005,2.5
"Pizza, Buffets, Restaurants, Gluten-Free, Salad, American (Traditional)",xDY01sZnL7FeqEXnYC_BRA,Pizza Pie Cafe,-111.7574132,33.3481781,3.0
"Burgers, Hot Dogs, American (New), Restaurants",7CNxazRz-toiswK4vkIqOg,Smashburger,-112.272855,33.711579,3.0
"Mexican, Restaurants",yZ_j_nGryWlv0uHmAyVJXA,Garduno's Margarita Factory & Blue Agave,-111.9259279,33.5650213,2.5
