,Unnamed: 0,business_id,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday
2150,2150,1zl-ElImzoUYFExUdCrpmw,4,1,6,2,4,6,4
2151,2151,1znRd9gYyuUveHMA0zvBLw,0,0,1,2,0,0,0
2152,2152,1zsM7weLS8fNHomDAqCh4Q,42,60,49,70,121,268,268
2153,2153,1ztuuGovC8y4DRDPInFUYA,0,2,0,0,0,0,0
2154,2154,1zuXjvQrHtwxr5Ja2Or8rw,7,8,5,7,6,4,2
2155,2155,2-KaQd8Ozw3A5QgW8hKWDg,0,0,6,1,1,1,0
2156,2156,2-SIryQTQ-3y4sYzNoal8g,19,30,27,10,19,29,2
2157,2157,2-_HV0XUYK64OylB5J4i6A,19,19,17,16,13,29,23
2158,2158,2-dp92DvtwcK0giHehv73Q,1,2,6,2,5,7,1
2159,2159,2-oZSxZnrlQjXTbkJ64x6A,1,3,1,1,3,6,5
2160,2160,2-qaAb2FDy49tYpF12ZRcg,10,5,11,10,11,8,7
2161,2161,2-siINqY_oy1qSSoBTmV3g,1,3,1,3,5,4,0
2162,2162,2-xA1qaknyLcxFr24POLSA,21,9,8,17,17,28,28
2163,2163,2-y2yx0Sq1jtpHsOEngqkA,0,0,1,0,1,4,53
2164,2164,200x5YAxDCWjrplT0u-3FA,3,3,7,4,6,5,0
2165,2165,20HWqSakpGG7HWDAWN5Rwg,0,1,0,0,1,0,0
2166,2166,20IEZ3gPJyP0-Etn3cc2iA,1,1,1,0,0,35,2
2167,2167,20PD2_jXOIHVxJ6yqCevsw,3,5,4,2,3,6,3
2168,2168,20Vn7iRLnZxjU4stfHkyEQ,0,5,8,12,10,13,0
2169,2169,20jL_MFfIa2NCdrrcApLOQ,8,9,12,9,10,17,20
2170,2170,20ks8NawscGHvYTGNHVP1w,0,0,1,0,0,0,2
2171,2171,20qX2V1Zvt_yuGB5Aqhw2A,3,0,0,0,0,0,0
2172,2172,20upYhOqC4wcB5w4FyVg2w,3,1,2,1,1,0,0
2173,2173,20yV1NhFlkFPusrZVu_XfA,0,2,0,1,0,2,9
2174,2174,20y_NTA96ERsTnNyTCaydQ,0,0,0,0,0,0,1
2175,2175,21-o20t8YPSXrryoNBIq6Q,3,5,10,13,17,15,4
2176,2176,2118OkNIYt2c-dcB6UdyZg,0,2,2,0,1,1,1
2177,2177,21C2pZB3sVnzbF9d9X_a1g,11,10,9,5,13,1,0
2178,2178,21G3_HqzfBh3gR1Eo-sojg,66,70,50,84,59,82,103
2179,2179,21G8G38jo6EF3WoB0XDFeg,0,0,0,1,0,0,0
2180,2180,21MpDEpg0he5c594sDTPtA,2,0,2,3,1,2,0
2181,2181,21NFbnYYFJNkMGAEMy8oNQ,3,1,1,1,2,3,2
2182,2182,21aN-c-5CjugDRiSdjrH3g,10,5,5,6,10,9,12
2183,2183,21bg8d0IJ8GLNdDKKgPpFA,0,0,0,0,0,2,0
2184,2184,21fK0m8sQFbRQv3RlskE2w,23,26,27,18,25,33,39
2185,2185,21lbyMhQFR7nFWnbSNhNdw,1,2,3,3,1,3,2
2186,2186,21lt9KBnxcKtQagmImBOpg,2,1,1,2,0,1,0
2187,2187,21o8LzOkEMexCMdhnXzj7Q,0,0,1,0,1,6,0
2188,2188,21xdwnU3BTm85uGnVu_6WQ,0,3,0,2,1,1,0
2189,2189,221yaXPE1zmJqDvBVM__tw,19,14,13,11,11,18,17
2190,2190,228tSKAjgneX0IrVa2hxpg,1,0,0,0,0,0,0
2191,2191,2298JW7CZlYMcD8S18TSLg,0,0,0,1,0,0,0
2192,2192,22Bbq9wo4kvUn-HE645zVg,4,5,3,2,6,0,0
2193,2193,22KhRbe8X8DuSJrVawcXSQ,0,0,0,1,0,0,0
2194,2194,22LyWivLY_y_b3ohASfP2Q,83,101,98,93,117,201,197
2195,2195,22UJxzvG95T4lcidxvgm5w,5,9,13,13,7,1,4
2196,2196,22b9ybiyRM_5vlLoXGc8Uw,5,3,7,5,2,5,0
2197,2197,22bHzHKZFL_lSyXxYp9ssA,1,3,4,2,0,0,1
2198,2198,22emEUJINj455l5gnWbDQg,12,8,6,12,18,13,10
2199,2199,22hso7TUnVFy92EmkXsThg,16,57,67,51,56,40,28
2200,2200,22jnydtDD6sfjVs77LxJLA,21,37,27,24,19,60,37
2201,2201,22lK-APGWeG1CGQWrw6U5Q,8,27,43,33,35,24,28
2202,2202,22nrsY44lxUMaByDUuLSGw,18,23,15,13,23,23,16
2203,2203,22s9M6sO9Xv9i_DvJL6Bcg,1,0,0,0,2,2,0
2204,2204,22sPntmWV-xqWdotZgSp8A,11,23,19,22,17,32,15
2205,2205,22so15K1aqikL9FHt37CSQ,80,73,82,91,93,85,91
2206,2206,22ugGAn6S2cXALsfPgxghg,11,16,18,27,17,17,18
2207,2207,234xl6FvaEjileGm2jtKGg,3,4,8,10,9,10,7
2208,2208,23CtuzEU7ytwgsSuLhOm7g,0,0,1,0,0,0,0
2209,2209,23J-3QTsfNn73Z7lc5sxLA,0,1,1,2,1,0,0
2210,2210,23PU80u2b3wodvWBqf0APw,4,5,0,2,2,6,0
2211,2211,23hNsQz1XYDv5qGkHsM5gQ,0,0,1,0,1,1,1
2212,2212,23onm6nRmQ6o3gfqcKUiqA,116,249,204,208,221,197,121
2213,2213,23pgbqCi8uXPGu36Rv0GUA,7,5,6,2,7,4,3
2214,2214,23uvezsNprJi_pEYRWQLtw,6,12,2,13,5,0,0
2215,2215,23v9gWXKqLoEwWT6gVJtOg,0,0,0,1,1,1,0
2216,2216,24IRm_qaeKN5gFVdPb_s8g,4,1,0,0,1,0,0
2217,2217,24K55048bkFq-GFLBVEuSg,1,1,0,0,0,0,0
2218,2218,24MgaUT4TWO3_kZQlBu8sw,15,10,9,14,5,2,8
2219,2219,24Td_CQH1bonWKff1rt2vg,76,90,87,109,106,230,282
2220,2220,24YIAXzArY1w2GXzoUbcmw,56,37,41,41,34,58,48
2221,2221,24_Pq3XFLzfWbq0laKjLbA,1,1,1,0,1,0,0
2222,2222,24e1uohY9SmeOw7oxycasw,1,1,1,0,0,0,0
2223,2223,24r1Y-Xt07vB7R8TeprqUw,8,5,12,12,6,7,7
2224,2224,259_yfBSoAMrhIb8PgBGtA,1,1,0,0,1,2,3
2225,2225,25D60KVvKrHkCpKI7ZxUsQ,2,3,5,0,1,0,1
2226,2226,25Ng8P4HhNBPjtv5vRnzcg,0,1,0,0,0,1,1
2227,2227,25PtpM0IfG_2IIQWCj-n5Q,4,5,8,11,9,7,7
2228,2228,25c15dEPrBrWr4tR1r6sTg,104,72,83,81,96,164,140
2229,2229,25lVJgvthMyvoRz-W6splw,0,1,0,0,0,1,1
2230,2230,25qudn87oiNYg8jnoi4d1A,4,2,3,1,2,5,1
2231,2231,26CIwWC6wBt4mPGb3hDVtQ,10,15,10,12,9,6,10
2232,2232,26Cwe-HG80DyqPMHKMTWJA,5,8,9,18,22,18,22
2233,2233,26K4x4fO7LqDb6adRhSNQg,52,17,24,10,19,18,3
2234,2234,26f6AynQlxbbBo2u1VxkvQ,3,7,6,5,3,8,6
2235,2235,26hQy2RMyhYxjzmlE_dNeQ,4,2,2,14,7,13,10
2236,2236,26tPTT3jtCktaqowDEYSUA,159,182,166,156,201,273,279
2237,2237,27-9hCiCX14fG22ZBtbnog,1,2,2,1,3,2,3
2238,2238,2755gTrh8RFDdGLaHoXSbg,1,3,3,0,2,2,2
2239,2239,275TOo2ks4R7pcvwzmvQ6w,0,0,0,0,2,0,2
2240,2240,277d8SZxXgkaMqImExe5sQ,1,0,0,0,4,3,0
2241,2241,277sz9Iq5aJo42nKCHFACw,0,3,4,0,4,0,1
2242,2242,27GO3jU3Tl784XKD8vuV5w,1,15,0,6,4,0,0
2243,2243,27OH0hv4jhwKDk-hKgqw_A,8,6,10,5,16,14,11
2244,2244,27T5NdscBTjKGCu9T-9CeQ,3,8,3,7,6,0,0
2245,2245,27XtopcBMdl3z9QiViWjVQ,0,0,0,0,1,0,0
2246,2246,27em6DLFmC0YqbJfpjWLPw,2,2,2,2,1,2,1
2247,2247,27fSAl_GsDDhrxzpEwBV4A,2,2,1,1,0,5,4
2248,2248,27nF2tLrwH5GyhojeFIs_w,0,1,1,0,0,0,0
2249,2249,27pZTyJVaqFAUJ6TE8C7OA,46,23,28,26,49,200,165
2250,2250,27uAPFcYs9uuAf-t1MOSlg,0,0,1,1,2,1,1
2251,2251,27wp1KKsC55ic9N2UqS5AQ,3,1,0,1,0,8,4
2252,2252,288lAybD6oJD4Nwow1R7wA,0,4,3,1,2,5,0
2253,2253,28LgISjExOl6G3h-zCLhJQ,0,8,7,0,0,0,0
2254,2254,28QWYh_xv0uJX_1XEGqiYQ,10,13,9,15,13,8,9
2255,2255,28ReTr2E2UFYYmQ1z78ezA,17,18,12,15,11,15,35
2256,2256,28Scz6xcdiZWZ6KJ8YH1pg,2,6,2,0,3,4,0
2257,2257,28SuHq1giVPoaqP3ldkPBA,4,5,2,2,4,12,1
2258,2258,28Tf33cX54paZXJTrgSwuw,0,0,3,0,0,0,2
2259,2259,28WNtoMviQ5SlJYCDZ8AHA,0,0,0,1,0,0,0
2260,2260,28hruDLwF_5s0QtDWH4rpg,6,7,7,5,1,1,0
2261,2261,28iyKGp1CJ_XFDLFSHVQUg,7,10,13,19,16,13,10
2262,2262,28wlUgf7QpQqziF5qsPWrA,10,9,10,4,8,1,0
2263,2263,28yQhgAweo2-Xp_g08Hmdw,24,16,19,25,28,20,0
2264,2264,2983exC2pW1-jlLF26gOKg,0,1,0,0,1,0,0
2265,2265,29CKEl2gVXCcy95yLn_bPg,1,0,0,5,0,0,0
2266,2266,29OFhmhw1c7s5F7DxmOEHw,0,2,7,2,1,2,6
2267,2267,29RNXn9kulOJ_R_UfGVNUQ,12,9,7,5,12,9,6
2268,2268,29R_24QHu7mSditNv1gcRw,0,1,0,0,0,0,0
2269,2269,29XtLRA0y7Nfi4eZF-ZI4A,0,0,0,1,0,0,0
2270,2270,29bGsnoqZEve9mOh8hpIzQ,0,0,0,0,0,1,0
2271,2271,29cr7RXe3tRjpp0tSIht3g,0,0,1,0,0,0,0
2272,2272,29dJVbJDvmyxJPCC9YpHHQ,19,1,20,2,23,3,1
2273,2273,29e_OB7jRf7-5Tdn7_bd_g,16,18,17,22,18,34,8
2274,2274,29fQtyR9EtAlA75e4jGzRw,1,2,2,5,0,0,0
2275,2275,29ihg1QqQQwixlBhqR2brw,9,6,2,7,8,4,0
2276,2276,29jBAjC1Hkc7T-LKd_xRLA,4,3,0,4,6,6,4
2277,2277,29jq6KSQ8twtR5RHYbHCvQ,0,2,1,3,2,0,0
2278,2278,29sDKekifjkwwTcI5KNTPw,1,0,0,0,0,0,0
2279,2279,29umLuZ1gHdIDg5BdNSnEg,67,124,79,106,89,48,0
2280,2280,2ADoawEfSAZpnQSwVEo5Ig,12,9,10,11,9,20,15
2281,2281,2APdawkKnHz2WaQL-4kn3Q,0,0,1,0,0,0,0
2282,2282,2ASIV72PU1EtAfVocR2OLw,1,0,8,5,0,0,0
2283,2283,2AY-5jsk8DlfRPeJ-n0MVQ,1,1,1,0,0,0,0
2284,2284,2AakVxZwtlowDcUmjH_x2A,5,8,5,5,13,17,2
2285,2285,2AinzzULtSzflpx3ySws3g,0,0,0,0,1,0,0
2286,2286,2As2vyZD8oxmuIfWnNZczw,0,0,0,0,1,1,0
2287,2287,2AyROtQ-TVPTKGr7nrOsvA,28,24,43,40,74,164,87
2288,2288,2B3dYXiHU3JStYeIfmEIeg,1,1,0,0,1,1,0
2289,2289,2B5Hku9u_kM58HWehKQcsA,0,0,0,2,0,0,0
2290,2290,2BA_CStSd2DaYxi0W-lw2g,4,1,3,4,6,11,2
2291,2291,2BZC1BYnWjjJMHIVu0ZAMg,0,0,0,0,0,0,1
2292,2292,2Be0jvQQvBcmjqdezM4Hjg,0,1,0,2,0,0,0
2293,2293,2BinxY5zElAl2itgxnxSlw,0,2,1,1,0,0,0
2294,2294,2Bis2C7pYvGNXZixuhVbGQ,0,1,0,0,1,0,0
2295,2295,2BoBFMIxMKen7PWGsrLOxA,1,1,3,3,3,7,7
2296,2296,2Bq5fySAwrNa8xotw2EJDQ,0,1,2,2,3,0,0
2297,2297,2BrkAsu_mjie2bCgrLSOMQ,0,0,1,0,0,2,0
2298,2298,2BvYpmCSUyg625HEcQ4Qmw,3,2,2,3,3,6,4
2299,2299,2C-t8sPS4yDBibNwW8bBxQ,1,0,3,1,0,1,2
2300,2300,2C4Mh1VJWTz9HOG_9WUZFw,0,0,0,0,0,2,0
2301,2301,2CGXZdCDEyM4Ba0Q-K8WyA,1,6,4,6,15,16,8
2302,2302,2CKXu855VwHvMH5ZIRzpkw,6,9,16,8,14,7,3
2303,2303,2CMFcgwzXkwszGqwkZ0J4A,0,0,0,0,1,0,0
2304,2304,2CNaSduqZIsCRuNvdO_TAQ,8,11,14,14,18,11,14
2305,2305,2CSAOAymcriVlxyrDDWMLA,5,2,4,3,3,4,2
2306,2306,2CTHVcbajrh24zM-a6aKBg,5,11,9,7,5,4,3
2307,2307,2CUxlw4DpnfaOE5XlC0eNA,0,0,1,0,0,0,0
2308,2308,2CWGr0FqPmCGoJA8mkXjng,9,8,12,13,10,25,15
2309,2309,2CYnoD8-rOuFz_izIXtYpw,1,7,8,3,3,4,1
2310,2310,2Ca3JmpP_1MkqQBeYktxFg,2,1,3,0,0,0,0
2311,2311,2CblF4l8723IAt9PgQoBzA,3,4,5,3,2,10,9
2312,2312,2CedPiOUmRGT-2iqR0kG7Q,3,0,1,2,2,0,0
2313,2313,2D-F40UbBLZ5gER4ORy9qA,0,0,0,0,0,0,1
2314,2314,2D0fyzxnGuhIm4cphnnRlA,0,0,0,1,0,0,0
2315,2315,2D2NpSJDyQCBKPRboUcKWQ,1,1,2,1,2,2,4
2316,2316,2D9HYhj-psnzFEEybFNljQ,1,1,1,0,1,1,0
2317,2317,2DBVnYGk-0AfRX4TxofVHQ,2,6,5,1,4,6,4
2318,2318,2DK4wU3AxrPjFh8rBggyBQ,8,0,1,0,1,56,108
2319,2319,2DLkQ2jRz8AOBzpEJIWdRw,0,0,0,0,2,1,0
2320,2320,2DTD_HUJ9cRARuvjXYrCpw,3,2,2,1,3,1,0
2321,2321,2DU8OVYBDISnc2wNcfiUPg,5,3,9,5,3,7,3
2322,2322,2DUdvdQE8FOxCHHp59HHzw,173,160,153,166,188,393,13
2323,2323,2DVB6Xwuq8omtJdMvOrqpw,7,3,3,4,7,10,5
2324,2324,2DZb36SKhRtQ-CngcyeV0A,5,1,4,3,1,3,1
2325,2325,2Da0SL3nEJpe6ECBnnMSgQ,0,1,2,0,0,0,1
2326,2326,2Da9OPGhCXpNjtjcq4ZLdQ,2,0,1,1,0,2,3
2327,2327,2Ddq3QYbytmY9P2ihRQ3TA,0,1,0,0,0,0,0
2328,2328,2Dg3ItOWWvPtMGI1-Wwpqw,39,41,41,43,38,1,2
2329,2329,2DkHpKLssE4GsIeWMAz97Q,0,0,0,0,0,1,0
2330,2330,2DmTw0k3bcXuHdAyxO_bkw,136,133,128,116,169,402,412
2331,2331,2DrBNK5N7TbpPmb9lm0w7A,0,1,0,1,1,1,0
2332,2332,2Dvd3ZDIFWREMUBMLsIb5A,5,1,6,1,6,23,11
2333,2333,2E4-roWTD-0LR63xjokYRQ,2,2,4,3,0,2,1
2334,2334,2EEqAODoBDX2fH_qoCozbQ,0,1,1,1,0,0,0
2335,2335,2EOVGOtbLpkZB2tdRg9yvA,3,1,7,5,6,16,13
2336,2336,2EYrt2QuM-U4CLI9gmsqng,5,14,15,21,22,14,13
2337,2337,2EjSjsJhAIFA6o6jDZLT4A,4,6,6,9,8,29,1
2338,2338,2ElmrMwDntIWfDXamaID5A,0,0,1,0,0,0,1
2339,2339,2ExnaKwO2XGu3nI2U40Xhg,0,10,12,8,5,6,1
2340,2340,2F2xrnxCJ_WdXfWGxJcn_g,3,7,2,1,7,5,4
2341,2341,2F7lz4f2nXQuCUbYzH6-kQ,2,1,4,3,0,0,0
2342,2342,2FBJzvGuSqlvjjm7Yr3pAQ,0,0,1,0,0,0,0
2343,2343,2Fagbr8txDJgFkrUA1ew2A,1,0,1,0,2,0,0
2344,2344,2FcRuj6oRusL9j7f1OTlJQ,0,1,1,3,2,0,0
2345,2345,2Fcw-oZpfuktTURLfbkMmQ,21,20,34,41,25,66,79
2346,2346,2FfZUyA82YhQCjWNiqDCzQ,85,123,103,101,134,84,9
2347,2347,2Fl03L9cgedAI8wPU8hQrQ,14,8,7,11,1,0,0
2348,2348,2FmYS2Z0BVmXvMix-AY6XA,3,7,2,3,8,8,6
2349,2349,2G0HygTn-dihzj49cqHygQ,1,2,1,2,2,2,2
2350,2350,2G8YLx7J8du260jFNjIjZQ,12,10,8,16,10,14,16
2351,2351,2GEE-dfA3rbB7RLkcCZ2cg,9,33,35,33,37,13,15
2352,2352,2GEr8-FpENQQPdmCrIWMYw,3,2,2,2,4,2,1
2353,2353,2GIuCQJ9vfMY7rERB-SkUA,4,1,4,0,2,1,0
2354,2354,2GL-QdWd9_VFtsm4ki8E5g,0,2,0,0,0,0,0
2355,2355,2GMGMlJwmO7iyvobXBldZA,0,0,1,0,1,1,1
2356,2356,2G_6PBM-klbh1u2v2nhNCQ,1,0,3,0,2,2,0
2357,2357,2GfFvsSxiuv7vow8IFmC6g,0,0,0,0,1,1,0
2358,2358,2Gg-TJn_w1p9UyIerAUbeA,0,0,1,0,0,0,0
2359,2359,2Gh1Etnpn_BDy72hOXmCtg,221,187,194,186,219,284,271
2360,2360,2GjI7LMmVBt0ZCC8HV4c6Q,2,1,2,3,2,0,1
2361,2361,2GlStBDF9ZKH6yf2dVDcvA,0,1,0,0,0,0,0
2362,2362,2GmGT-7QjowR1ihup3FbVA,190,310,303,301,320,423,391
2363,2363,2GnoZLFu3mLGxlyaDO64Aw,0,5,3,1,5,7,3
2364,2364,2Gpq-ioLGbrEAnqdh69lTw,1,0,1,0,0,0,0
2365,2365,2GrGSJ9cK3uc1TJRd0g4sA,2,0,1,0,0,0,0
2366,2366,2GryItAj3e0uOQ5m42-wDg,9,9,9,20,23,23,24
2367,2367,2GtIC6u4hVneccWfTlOxHQ,175,106,148,112,161,241,243
2368,2368,2HD3Y6jP3NBdZa9ub23KLA,6,5,6,5,3,9,9
2369,2369,2HFin_a8zsRHwsAMDCoVMQ,0,3,5,6,5,7,9
2370,2370,2HKQSZxgfixCLRZQLHdo-A,168,126,110,115,137,298,319
2371,2371,2HVsIxx4WAZkMUjfrp4b6g,0,1,0,0,0,1,2
2372,2372,2HlL6EtFN74vXGUhoxri6w,12,10,5,6,14,17,10
2373,2373,2HqvpwbcugJrLzyqsZJScQ,0,0,0,0,0,0,1
2374,2374,2Hqwr1npX6h5y1_hfkbG0w,1,0,0,0,0,1,0
2375,2375,2HtDidc5JIJ4F5ThhCuXRg,0,0,1,1,0,1,0
2376,2376,2Hvggvcvg1KneExK59gVsA,3,2,0,4,4,1,0
2377,2377,2Hw44bNS-G6HwIcVkTZRWw,1,1,0,0,0,0,0
2378,2378,2HwzvD79hci16_-qauo3mA,1,2,1,0,0,0,0
2379,2379,2I4_NtEymZJ5WF1Y-Dtg0g,0,1,0,0,0,0,0
2380,2380,2I4yIkjTzY2PGcwdBxL42Q,0,0,0,0,0,3,0
2381,2381,2I9to59Ils_b3Ok_eEP-DA,0,0,1,0,0,0,0
2382,2382,2IBupUvfmmPBrUupMuBETA,16,17,27,24,48,64,69
2383,2383,2IHmggMLM-hDq4dFmwgzDw,26,30,28,25,24,47,37
2384,2384,2IIqWeO5yd1VDrhGgZNuzQ,46,80,61,64,72,66,65
2385,2385,2IgVb247tI28NCquNF-w_Q,70,70,68,60,67,51,19
2386,2386,2Iv_oxJsk92loxX_gqlv1Q,1,1,0,0,3,2,0
2387,2387,2JJ7BfN9fQqquJ3Byb1g5w,2,5,4,2,10,10,17
2388,2388,2JUDgnmoLDxD97gqmand9Q,157,162,135,197,176,183,143
2389,2389,2JV0xGXsszojof2BuEt_hw,52,39,57,82,112,142,114
2390,2390,2JflQtoNTOIE4x4dVW1vXQ,19,17,14,17,15,55,51
2391,2391,2JkjAiirsQdC5PTqM_d31w,1,2,4,3,3,2,2
2392,2392,2Jmb5ATFYxKlysc7E_n6LQ,0,1,1,2,0,3,2
2393,2393,2Jq0XuOc0xZ-IshXGSG9yg,38,49,62,50,47,8,8
2394,2394,2Jwp4i5pT-Q1iYWzZPWwtQ,3,7,5,4,7,8,2
2395,2395,2K8AMc9xKWMj5TldD4eW2Q,32,39,59,53,77,82,118
2396,2396,2KFyJFf9EzreAFCVSNPV5g,0,0,1,0,2,5,0
2397,2397,2KIlQsIHwYMkuwA0T4OKrw,1,0,2,0,2,3,1
2398,2398,2KS_UunFuefCdniRrrxIkg,20,33,168,47,25,34,33
2399,2399,2KWkeOk1KaH50Es_A-8cnA,139,114,83,88,161,306,331
2400,2400,2KadiQLTen9_mN_dXgKR5A,1,10,67,83,97,110,16
2401,2401,2KccFjCB9q5YrWnGntUL-A,2,1,1,2,6,9,4
2402,2402,2KkbIWBosdqnbPwt3KfYRA,13,17,12,23,15,18,10
2403,2403,2Kn7gFLM7c52sS-IlssIKA,1,1,1,5,2,1,0
2404,2404,2KsRiG8h84N-rYmYakH0yA,1,5,6,4,3,0,0
2405,2405,2KxxZnzvTP3lrtgU71tk5g,2,0,1,0,2,2,1
2406,2406,2L7JxRTjJauzGqNPv6mnDg,8,8,6,13,14,7,7
2407,2407,2LClWuASngfAvGs2kv2f9w,0,0,0,1,3,3,5
2408,2408,2LM9KJ9T6cb2lRb7bfxVJg,15,20,17,14,9,1,0
2409,2409,2LWcdSqRlNL524P48yNRAg,3,9,2,7,6,8,2
2410,2410,2LX8l4t5avflJXNh60GAag,1,2,5,6,4,13,0
2411,2411,2LfIuF3_sX6uwe-IR-P0jQ,2,1,6,9,7,14,11
2412,2412,2LmJXn34AHyWCve8w-oqYA,0,5,3,3,3,1,1
2413,2413,2Lqm-qiTFOzbz73qLiHh_w,6,4,6,3,7,12,16
2414,2414,2MQL1PwcpHeQcEB5Rp6GPA,0,0,2,0,0,1,0
2415,2415,2MXI3JgmLjCMkS_RdSLlzQ,0,0,0,0,0,0,1
2416,2416,2Mb4KVuFaJNwZMsfoiwx5Q,0,0,0,0,1,0,0
2417,2417,2MkyQ4fYMS7BLaBQeYNtYQ,17,21,22,22,34,58,47
2418,2418,2MlfU43dfkYEL7bXet74Dw,0,1,1,0,0,2,3
2419,2419,2MobGC3_6ddsY0KA8yENrw,1,0,0,0,0,0,0
2420,2420,2MrZ0OWirf2un8Usk5kiDA,0,1,0,5,5,1,1
2421,2421,2N5K5-QcojHSo068QVc50g,15,20,11,15,14,16,18
2422,2422,2NHKxgpci0veHamuDc0PCg,0,2,0,0,1,0,0
2423,2423,2NICrHy0I5rlEJmlt0ao9A,58,48,58,37,63,145,153
2424,2424,2NKjPeY8lFqRE0Y8ds69Yg,0,1,2,1,0,1,0
2425,2425,2NMxNIqB2ceFQwLSn1kuJw,0,0,0,2,2,0,1
2426,2426,2NUc9S-S3Gnm-gXuoI0xww,0,0,0,0,0,0,1
2427,2427,2Ne7F6TMuUdRUGhyjj7abg,58,70,78,89,73,96,83
2428,2428,2NiBvT5zL272IRcxru_x9A,56,59,69,83,98,120,126
2429,2429,2NmwuaUEuAL7xLf9y-HL1g,0,0,0,0,0,1,3
2430,2430,2Nn1AMESGvUiXKUOU0Q8Qg,2,1,0,1,1,1,0
2431,2431,2NqS7VF3DSDZQOIy0umX4w,0,0,1,0,1,7,4
2432,2432,2NuFeBWh0YfZfD8pS_I5aQ,7,6,1,3,4,9,11
2433,2433,2OAYkfRzRfeEXi1sZsWTjg,3,3,0,2,3,3,0
2434,2434,2OD-aBvnya2kiC2acEMHog,0,0,0,0,1,0,0
2435,2435,2OH4r6Kb9WIeryB2xZbV1Q,3,0,2,0,1,0,1
2436,2436,2OKh-3ToognFAccCFAFJVg,40,46,41,55,40,77,61
2437,2437,2OPcIDt0TREdPJ3YI8UmXQ,0,0,0,2,0,1,0
2438,2438,2OVuHRbdb5GTHUqrCqV-Fg,1,0,0,1,0,0,0
2439,2439,2O_ec-By_tho2KeXvcnBuQ,15,22,21,22,26,54,33
2440,2440,2ObImZir9RYS2qcx9OwqGA,0,0,1,0,1,0,0
2441,2441,2OkYkQRItlqbKw9Mz7flCA,40,52,47,40,54,86,78
2442,2442,2Oz0VGwBgo3Dp5Az5WUoww,13,19,13,11,18,30,24
2443,2443,2P5byf8d9NRHYcRvHXz3aA,2,7,6,1,5,6,1
2444,2444,2PCmdNMtG3zLp7dBH4Gxfg,36,21,29,16,29,66,65
2445,2445,2PIU6H0kj0Ye4lo6TjPwaA,7,3,5,5,8,16,0
2446,2446,2PJrlXFgTNvpol9Zi4vAUA,15,10,14,15,19,32,36
2447,2447,2PSc0hFOkxM4USO-Sq7e4g,21,37,29,35,25,22,8
2448,2448,2PUiIE4YefGL_lZYK73qCA,24,26,25,15,20,19,20
2449,2449,2PkCvqcVZUmPndaqsyWqdw,6,11,8,8,7,14,10
2450,2450,2PnRXLAN3KFEu4g0OUL2iw,45,143,68,56,77,60,47
2451,2451,2Q1YgEpMRyYvZCbwGxs7EQ,3,7,4,3,7,10,3
2452,2452,2Q8mD0QL50vOpYUSHODn5g,0,0,0,0,2,2,0
2453,2453,2QEfTceTxlQUEQtZ-VuJqQ,0,1,0,0,0,0,0
2454,2454,2QcPbyRAw79poY9OKP3hfg,0,0,0,0,0,1,0
2455,2455,2Qd5K6I7wjWbnAQm4EPklw,3,1,6,9,10,30,16
2456,2456,2Qh4LZbqbQIsonZ68S7_Qw,2,1,0,0,1,1,2
2457,2457,2Ql4uhXeO_SzzcFI1fTSpg,0,2,0,0,1,3,0
2458,2458,2Qnr8K4Dlozmbc34jl5SWw,0,3,0,0,1,1,0
2459,2459,2QqrE1BmNOtFTiwCsMGzyw,1,3,2,3,2,2,0
2460,2460,2R3u7_pISZSG7WvrBUgbcQ,0,2,1,0,2,0,0
2461,2461,2R8mcI8bECAS57-r1BeQIg,1,0,1,0,0,0,0
2462,2462,2RNrD93tdvv691deX3vpWQ,1,3,4,2,2,4,2
2463,2463,2ROJpByFqGaMdsWSleHg2g,1,1,1,0,0,0,0
2464,2464,2RP21jizXWBMVrlk4NLn8w,0,0,0,1,0,2,1
2465,2465,2RQuRcchOgTvFVrSARMHMQ,9,7,19,14,9,12,9
2466,2466,2RV0AOIRcAU1Gzv_wDIK9g,1,1,0,5,1,17,0
2467,2467,2RWjqLU44aptc5EIju_ocg,5,4,5,2,1,3,2
2468,2468,2RfncINVc-XD6RRKlW6fhQ,2,0,1,2,0,1,2
2469,2469,2RhuBkRb9FboAlQg445o1A,7,3,2,2,2,8,0
2470,2470,2RjQN_KV8Yv4vuTzruuL9g,2,2,0,0,1,4,2
2471,2471,2RkA5gz-NFRprgsQh2VEmw,1,1,0,0,2,0,1
2472,2472,2RnWWOqhZvfrHQVpe-JA8A,1,0,1,1,1,2,1
2473,2473,2RsLaIEnNUIzjQyCvPCNWA,18,22,28,25,32,60,42
2474,2474,2RuvkPdXF_PZI9UT0YfM1w,1,4,1,1,1,0,0
2475,2475,2S3WsczyCAUp9KCcVmJfRA,31,34,42,57,89,165,115
2476,2476,2S64Zn7PJrucwsCf_nK4fw,0,0,0,0,0,1,0
2477,2477,2SHu52w_w4Z4ACq-vx3a-Q,12,11,6,13,14,9,14
2478,2478,2SY3YfXLaZbbdeY1iGBwNA,18,13,16,10,14,0,0
2479,2479,2Sd9VNXWBSLK9UfL-DJ-Zw,12,17,16,16,12,3,2
2480,2480,2SedpQ674XBqyw3Wq4kyxQ,11,7,8,11,19,16,10
