business_id,negative_review_count,neutral_review_count,positive_review_count
HNds4Vobccxa0U4m6XhGvg,1.0,0.0,5.0
HNy2_rt86gfZMCM4qsVvFw,18.0,1.0,8.0
HO5cfgdnn13z-7sDSgrWkg,86.0,2.0,31.0
HOMsxSEmk0vrZQNfJq4mDQ,7.0,0.0,0.0
HORILLsQHEMc5o9bIoDJMA,5.0,1.0,5.0
HObQ6NS2Y805X-3TAgB0KQ,7.0,0.0,3.0
HOev_2CifUcfIm9xDL_uaw,62.0,5.0,63.0
HOphHQI-3WRSC2Zp7xbNpg,28.0,3.0,22.0
HOqtos5lUqV9x0MJbqwR1Q,28.0,1.0,13.0
HPEGjUYP-2P8vpsSoqIWrg,21.0,0.0,2.0
HPfcEJh3ivdX_QehRKZYrA,88.0,6.0,43.0
HQObn6hrV9WoeFObGfa2YQ,162.0,16.0,125.0
HQVzGJRnXnKnbC-7tfx-xg,48.0,3.0,16.0
HR143JcKersbylkxUEa_Hw,4.0,0.0,1.0
HRAJCzcUUE3k_7lwKcyiGA,47.0,6.0,7.0
HRFJlSAP_EBU_MpPPmpUDQ,27.0,3.0,5.0
HRghNZCxQm0UGgvu4mk33w,20.0,0.0,3.0
HSoKTWnsu7f3yvywWvBQ4w,95.0,7.0,54.0
HTAAMVDZ4P0VX5F9euJBoA,126.0,8.0,63.0
HTZ5flpShCjnNA5XdtAVhQ,3.0,0.0,0.0
HTaA1mo9cB1dXMwfJC6yKg,156.0,9.0,76.0
HTlsBAd9j1wlWDHxnYczBw,172.0,17.0,124.0
HTxRFiQdK6Vk3GKGDsKThg,51.0,6.0,32.0
HUJ8GgKw4IeWQlfo4rTc2g,7.0,0.0,3.0
HUMumae_0P9taTSQTZcpZw,92.0,7.0,92.0
HV3Q2JYwK9AvMHPYXcxzag,57.0,8.0,27.0
HVDh5T4Nb11pNsV48dfzxg,5.0,1.0,1.0
HVU7Sa7AxHmFfPMlDEWyKw,63.0,10.0,70.0
HV_TRGJdMurmJkqkdRGaww,27.0,0.0,29.0
HVbCRVlw-vGcPZrOcO5L_w,20.0,1.0,14.0
HVd-eGWTnjNYPpgqKt7dCg,69.0,2.0,33.0
HVlDheU0-Vqrv9bhNqyIyw,14.0,1.0,10.0
HVsQftDkmNsI2GGyy0mjig,35.0,6.0,9.0
HVyxN-G8NOfUHo2cEnilVw,63.0,6.0,21.0
HVzH8CO3e1-tjr97cF_8LA,93.0,4.0,32.0
HWWARoGgepcjQswLGHdRFg,20.0,0.0,3.0
HWjqW5ZFJ8eZRQuHcpySQA,21.0,3.0,14.0
HWn6UEjunBhWtuUrZFkYKA,3.0,1.0,5.0
HWyXgSBj8WL-SbnSi5mlNg,6.0,1.0,2.0
HXdPqrO27tANiLpbCe9BVA,11.0,2.0,1.0
HYAI_4AZ88t1lXadrCsZgg,5.0,1.0,2.0
HYhbeLznSWEl6JIYTllVUA,160.0,16.0,173.0
HYuqGAyy3R-B8CcUTkEfhA,136.0,24.0,137.0
HZsaNJD3_ICcfKkQfxjqSA,5.0,2.0,1.0
HZuzY6nCEnz39nyloDCV8A,16.0,4.0,14.0
H_8s_q1voT45Dg45XN5Naw,18.0,1.0,10.0
H_kmGpsFi5siSe6czjtoCg,3.0,0.0,0.0
H_yoEB8N8CeABPuLMFWEzQ,128.0,15.0,118.0
Ha3a9AAVZSQYm0zIzAItCA,8.0,0.0,4.0
HaOvuZUzCLbObQfT8H44fw,38.0,2.0,20.0
Hb8pO9jpr4IeB6cFcVZxxA,64.0,7.0,28.0
HbLNib13kdNkvq_A9O_waw,23.0,2.0,4.0
HbWyDMi5BoUXq0SiUkHoXA,24.0,1.0,2.0
Hbz1hcWjiUyIaN5dV1sNcQ,9.0,4.0,3.0
HcGBngbEnBdPKMwaf2iuRg,7.0,0.0,2.0
HdlbsjC-7uQTars7399TrQ,16.0,0.0,2.0
He6g31ZW88yPsCE-Ikr7Og,6.0,1.0,3.0
HfApX8Ps1T-PpmwIVTo0iw,9.0,1.0,1.0
HgJGwePlWjhzOEL028pSig,57.0,3.0,20.0
Hgo9WB-uyx_iD3Vjk2lZnA,4.0,0.0,1.0
Hgy5MrIKrwRJDXnwKaCpbA,76.0,8.0,33.0
Hh1I-rRuM1MwpyT0IuvXMw,8.0,0.0,12.0
HhFsbbmmEg6vgjXnRJ70HQ,20.0,0.0,1.0
HhOgTTbHY1-r37Yghw1www,14.0,1.0,2.0
HhopVWTjghrRU2sWGBv-Rg,103.0,8.0,17.0
HiKmHjKVMK6gPqHwQ9BDYQ,48.0,8.0,43.0
Hj40PjJENTOygDrec1Q7Ag,3.0,0.0,1.0
HjXI6lKGPVNQ8dYJPtaOCg,383.0,24.0,142.0
Hjfp1i2kVSyZCH5d-MC42g,35.0,3.0,24.0
HjnqWaD1vSQQDp1bsUTt7A,10.0,0.0,1.0
HkG8Ucn1E1R4acyhFrywEA,140.0,12.0,104.0
HkLoNKk2aYhuUKgKCNU0tw,19.0,0.0,14.0
HkbNItNrnXlNo59M0YyoMg,137.0,13.0,101.0
HkivRKsvPfSag81YgcLuwg,45.0,2.0,38.0
Hliq9wrI1BcR-xcG_C9_Qg,115.0,11.0,75.0
HlkjT-4MXW_efuEydjrR1A,26.0,3.0,35.0
HlwbuZnJubtHBfXlxWDXpw,10.0,1.0,1.0
HmOsUTXGc3QhRBTyL4Pmig,75.0,2.0,52.0
HmRtRrxieDpk2ANibPFPSA,10.0,1.0,0.0
HnCKI2Pxye-b26V6UDRsYQ,7.0,0.0,0.0
HnpV9DkAV3dF88XgalLFbQ,62.0,11.0,43.0
HoRfE-2ry_RKR_b2DZNAWQ,12.0,0.0,7.0
HodK8_GQYmyrZx0s8j95Uw,4.0,0.0,0.0
HpFgV4DPV419dJYSpJOhvQ,4.0,0.0,1.0
HpIiNQwjz6ZAFyf96u9WZA,9.0,0.0,2.0
HpQGK9qazX51JhlWlH76cw,2.0,2.0,6.0
HpRj2Lv27EUQql0POE5sQw,90.0,10.0,45.0
HpRsWkYHu-pumsZ4O_Linw,137.0,15.0,79.0
Hpi9raHlFm6prTSzFHTurg,103.0,7.0,53.0
Hprj_60Rl4_62o2IyHUb5g,43.0,5.0,22.0
HpxtJa8EQOZRpuLToLseew,105.0,6.0,46.0
HqXL4eRPuMkeBVmSuDm_HQ,8.0,0.0,4.0
HqlzinXIqYe7aDexEDwSBA,201.0,32.0,110.0
HquzxaAEIBBV4-T4xFhJyw,150.0,20.0,121.0
Hr0jdhjQm-_3aMWJR1TqTQ,16.0,3.0,9.0
Hr5h_LG9TMBLlFz_Oici0A,414.0,21.0,183.0
HrXrd_S6cDbSjpsRxIGsog,57.0,3.0,18.0
HshPHJ-OJ0rpVR-okV55Rg,122.0,8.0,68.0
HtDqG-J4yumWEVf-YA4Tdg,5.0,0.0,5.0
HtIDJhLEUUmIyOGsBEs1Rg,28.0,4.0,23.0
HumV0E5AE0MmyusDpd0b7w,37.0,3.0,4.0
Hv3iuAYsoF2FjH0ND9rIKg,79.0,8.0,51.0
HvAi1JMlVCK54NXehcbCvg,6.0,1.0,1.0
Hv_F1yErD0slkYCI1V9SPw,42.0,1.0,18.0
HvsTnw0GhhQaBuB45FJJag,9.0,2.0,4.0
Hw-yFY8Fz8HOvY6I5l7Ljg,25.0,1.0,34.0
HwDU5q6Q5Wm2iF5p7Xx-Og,10.0,1.0,11.0
HwEDsb1xtRBTuFwATTRjpA,332.0,23.0,99.0
HwjhWHbNp56t-dRiv3-wPA,140.0,7.0,71.0
HxWDCU-kKido3ErM31msGQ,150.0,15.0,126.0
Hy0jGDoUwcudX2IbDGWWEA,67.0,4.0,28.0
HyKtNKSuxy9iCX2I7havKQ,4.0,0.0,7.0
HyzHidtQXC4JIULtSbk3NA,68.0,9.0,58.0
HzV-HumF0lauBXlxUh-YDQ,20.0,3.0,11.0
I-2k5ZUwdhrLbXeXWhIxng,10.0,2.0,2.0
I-Fbhngu_uxPCCsJE8gpCA,13.0,1.0,2.0
I-VD-o4JDGSG5GHQ2EbrVA,170.0,12.0,50.0
I-WaaqvofK2YSS4agaPKjQ,19.0,1.0,3.0
I-vvqRaszKlLjn3Wicyw6w,36.0,2.0,19.0
I0Ms_lndgwqflsTSzhL_AQ,61.0,6.0,35.0
I14y3K9JbDVlwzRQuFhBgw,19.0,1.0,16.0
I1dZ6e1G4757Ll5CeE3Wdw,23.0,5.0,14.0
I1qgWmIEIpnZF-uj6F-aCw,205.0,6.0,41.0
I25YFbDL16lVcutPMNIlHA,9.0,3.0,4.0
I2LcbNXGsMb6zxh4-gmVHw,36.0,4.0,23.0
I2ZtsGibZL0FX4qha0Ptjw,181.0,12.0,52.0
I2gsUx1W5-gQzBFbhIxcRQ,130.0,10.0,111.0
I3Pl8DSH3sgEtCaB59rqaQ,1.0,1.0,4.0
I3STZd5iAvUL9MNLF_DUug,296.0,36.0,110.0
I3dQmMkfqMsThMAuqIkooA,106.0,18.0,37.0
I3s2O5sWde89hTK5wLEsUw,17.0,1.0,2.0
I4EmpNOW7zCcx7fUnQ9ixg,291.0,26.0,179.0
I4tp53A6qj6m_TXcwhBhqw,64.0,2.0,30.0
I5CKfLZ-hxriv5IzHLvNGQ,2.0,0.0,1.0
I5Xxk3yWjCJdJb74iWFZzg,17.0,0.0,1.0
I6MRD0JkDDa74TbVOJ1ykw,64.0,4.0,32.0
I6__xsL6K_aGeEJbN4sMJg,52.0,5.0,30.0
I6qr85tkTELO1slRTt1few,5.0,0.0,0.0
I741NUOSrLgmmOwpe63ZZw,21.0,2.0,9.0
I779CNMLWhZu6BxkGfLvwQ,162.0,17.0,96.0
I7HGSg1OfAbO9X-mbDYdxg,23.0,5.0,23.0
I7Pd2UMYg4rttMsySPmwOQ,29.0,1.0,26.0
I7ZzsHeuf1IQyrG3JyECmg,59.0,3.0,67.0
I7eqTdTmRTWYwF9HNZAHxw,129.0,23.0,101.0
I7yKjeRgOcGfk0JzPI8SXQ,8.0,0.0,0.0
I8QpDTJUZ6Mk5IQuQSG2pA,75.0,3.0,32.0
I8Su4WuSRuItIyVL-u4Lig,16.0,0.0,2.0
I8TOosBLYKxZMAYNNyGEyg,50.0,1.0,15.0
I8e1_CZ1c76UaL7LQfsh4Q,46.0,1.0,21.0
I9Dwxq-6jzYbmEpc8BYQaQ,11.0,0.0,2.0
I9mfvSx2uklO9aZF4DMcGA,2.0,1.0,1.0
I9nziYEw4YIFjr3ZDBpFog,88.0,4.0,72.0
I9zLXzEGSkjK6P-pfGPdrg,11.0,2.0,4.0
IALVdIEdp8n6aJed1hBGhg,137.0,21.0,62.0
IAYb36NazDFBifoq9AKcBg,15.0,0.0,1.0
IAqyeVG1ZMrv7hiV3FAB6Q,46.0,3.0,9.0
IBYExgJ6jURNJOk_5uSrKg,58.0,6.0,36.0
IBshKrdO914zw5sm8kgfPg,216.0,34.0,140.0
ICrUihrSJeqKKkdqsf14KQ,197.0,17.0,109.0
IDhLav-e7m4tBE14pif8Uw,3.0,0.0,1.0
IEOHWxBkQD2kgt4NYgKLOw,28.0,3.0,29.0
IEVrILZ7bkuJMYKsbAfWaQ,87.0,12.0,79.0
IEZRcxLrnMkc7W3q1i7d9g,40.0,5.0,5.0
IEiWRILKP5do0q76f0LpZw,2.0,1.0,0.0
IEsqyFsUPWD4I6b3LaQr8Q,27.0,3.0,11.0
IFBmiZwU4fyzosE4KG4jXg,25.0,2.0,11.0
IFr8JOyjuMjf0xrmAJmsVg,8.0,1.0,0.0
IHNSikGzuGgI42DghQtL9Q,94.0,9.0,73.0
IHadZayuynmzIcQy9egKWg,13.0,1.0,1.0
IIZAcmSG5Jqu7amU2eIdug,5.0,0.0,1.0
IJrRJLKS7qxzzVUkh1U5iA,3.0,0.0,0.0
IJrWkR6jCoPgiNvmaZsfgw,37.0,5.0,14.0
IJsOzJeklt7Erlx95bf1lQ,65.0,1.0,5.0
IJx1rrQPU5vNxCgV3f4MYA,79.0,8.0,58.0
IJzt5dKeeYbHcHeJU3vjJQ,12.0,2.0,10.0
IKCE55IgFg38af5hRRdEGA,4.0,0.0,0.0
IKpVBsOTixsnoU4r0Sc42A,152.0,11.0,37.0
ILA41PhErg4bl1royzDX4g,71.0,2.0,38.0
ILHR4Kifn65EDM9f_OzwjA,99.0,4.0,72.0
ILNBsoEzM2ej8Wc3QcFibw,24.0,1.0,4.0
ILZfAtetYvpp0r0Xs8SoHQ,186.0,10.0,94.0
ILxRQHFrE-DJbNegVjM4Rg,13.0,3.0,3.0
IMb5BpDLlSbr7yn19HhltA,170.0,11.0,46.0
IMu-TDHot24Y0X7ESLxHyA,176.0,7.0,54.0
INuaxyGB7eE_6xMtYUersg,33.0,3.0,14.0
INvxViyj-cwOVqHMEM6jvQ,2.0,0.0,2.0
IO0r61EIoVjzqkUrJMegRA,10.0,1.0,1.0
IP-wtj3oAlz4uy-foRFEqQ,13.0,1.0,0.0
IPKc85O4RdV3dC8Smff_SQ,27.0,1.0,22.0
IPdJS6sF45RE5T93y9nQ4w,29.0,1.0,9.0
IPvzhUfrOukhT0i7oBeHkQ,51.0,2.0,9.0
IQ0LvtTwMKuJClfvOLKpZw,5.0,3.0,4.0
IQ3wDfQYvE7B5Dsq7NArjQ,12.0,0.0,4.0
IQLnLQYcTwCjwt_ri9dqhA,195.0,13.0,38.0
IQVka-wzJmN3jw2W70aCzw,48.0,6.0,54.0
IQxcSBdmB41biZcAl1td-Q,16.0,1.0,10.0
IR21NrXBSkOXSntPKtgEZg,16.0,2.0,5.0
IRpZS7EmmBeSM7oBnDd5iw,41.0,4.0,9.0
IS-jwE9elsIZ0o1l3a1ILw,85.0,5.0,28.0
ISOtoQ5rUZwb6L7cLcb1Bw,24.0,3.0,10.0
ISgQ4us3LMZ78l1LOG_14A,39.0,2.0,25.0
ISk87T1Va8tV2HlpgWQ8mA,5.0,2.0,2.0
IT0IODInyhKbG4a_ka71MQ,183.0,14.0,76.0
ITOa1olD2HTgEVOnH8zVog,260.0,34.0,174.0
ITRBrOOVQJEgc5dbxV1Bbw,17.0,1.0,8.0
ITc7sL3YYxHoQYoPNNH_GA,11.0,3.0,27.0
ITjc4ng0BYGuNKx-LodG4A,18.0,1.0,0.0
ITjzNOlmNSyS9FbsOZ3IUA,2.0,0.0,1.0
ITz674Os_okkPdrl90JAfw,14.0,2.0,18.0
IU31IE28AnAduEqJ5Gzvkg,30.0,6.0,17.0
IUKQ4IUooZQWRhSQdGQI5Q,3.0,0.0,0.0
IUMyUYOIR9UQ7XGIEQKOuA,83.0,6.0,11.0
IUTU_8qM7M8j9A1TbmMjYA,104.0,9.0,81.0
IUacTdoWEWEODMVFlUOOlw,42.0,6.0,11.0
IVZ28eprMi_hoU2AXNuMTQ,2.0,0.0,3.0
IW2aHAzU5p60T7xUTLPaIw,73.0,7.0,17.0
IWF6pgOPF7gNBOJqL8AaXQ,33.0,2.0,16.0
IWOQNyRqWrnqQA5K49eK5g,321.0,30.0,106.0
IWSmIqFDxg7zyHXW1LxInw,14.0,0.0,2.0
IXUoO2QcFergBHdR4wPf9g,101.0,12.0,90.0
IXUwuNjy707wJNW2U4sRVg,176.0,12.0,154.0
IY09uHwNvznCUDoFZ_su3A,149.0,12.0,86.0
IY8vqMRhDrQLGh_9XV7KPQ,80.0,8.0,85.0
IYdir4EYIF_to-kR6uyeyg,13.0,0.0,16.0
IYedXxcwJJwxv-6DpMPvtA,16.0,2.0,5.0
IYnwyLHhMtd1fqMQMJiSZA,13.0,2.0,7.0
IZDGxg1vdlK0-TFQ018-Sg,14.0,1.0,4.0
IZFODW0fifph9urOnl6pGQ,10.0,3.0,34.0
IZUDXIq5SULhQ5RGLCdB7g,136.0,8.0,74.0
IZq8vOqGy__PMUnYJbiHuw,15.0,3.0,9.0
I_0Zb8Y6PKBGpZ192X8r8Q,15.0,0.0,2.0
I_WWH2vYccjz-QxW3u1zJA,43.0,3.0,17.0
I_a74zmgR-X03LsKISWPcg,375.0,53.0,261.0
IaDZzKbU-5qyU2wVxukLiQ,12.0,0.0,15.0
IaJ8ZCKxKFzgNoIFNCc0YQ,8.0,1.0,0.0
Ib2KnJRLp-PtyVk6dAatmg,2.0,1.0,1.0
IbDCaYwFi-e-nhEmH-FYPA,235.0,23.0,156.0
IbG15_zkcvWlg5ySEFAQ2A,9.0,1.0,4.0
Ibd9jfvPecU18-7ocb-1yA,2.0,0.0,2.0
IbsRfrHGK4g5OQd_KFtdkQ,101.0,8.0,59.0
IcRU77wfLWD2ecbwjMzMGg,5.0,0.0,2.0
IcSr0gUNSgVvjsgqSEKnbw,78.0,5.0,89.0
IcufD9CcA-TVHCr34dCLuw,30.0,2.0,24.0
IdLzooqPyvEtP_rv2eR6pQ,90.0,18.0,36.0
IdNMRM2U4GK7zbsD7R2BWA,123.0,11.0,102.0
IdgIeWbJbQeWpOJzR6uk-Q,2.0,0.0,1.0
IdqH_T38zeXG5IUI_ak6XQ,36.0,2.0,31.0
IdyHd4T3rZ1pyPaU5DKWMg,23.0,2.0,15.0
IespLu0QdmfmujunHYxVMg,2.0,1.0,1.0
IgXg0S7UlTY1SXPED_WCRQ,2.0,1.0,0.0
IghwtXL8ZgK2dEL62Pzhrw,87.0,11.0,53.0
IhSZSLns2uQuPxBNPb5lDQ,14.0,0.0,3.0
IhZe5wnt49PDyVhfHz8sQQ,56.0,1.0,21.0
Ihb7UBlamsQu_baBkQ2V0g,4.0,0.0,1.0
Ii0XDCvK3Szip_OswfDrpQ,39.0,3.0,17.0
IiTLzksQAv9U8CW3s0bmlg,37.0,6.0,22.0
IiwgHkUbBt9Ha25H4dUtkw,118.0,11.0,66.0
Ij6Q806LeOvFt3XWVpJ9sg,31.0,3.0,22.0
Ijw0d-2wTcsciDesjCVgsA,59.0,7.0,29.0
IkLAUX7lZIWqE9_YC66SRw,140.0,17.0,120.0
Il21_URvlkQ89uUeGPGmaw,16.0,0.0,1.0
IlEyOZ_6dUuhrDqpMN2GXw,2.0,0.0,2.0
IlYNJUylnAinXsuytty70Q,23.0,6.0,27.0
Im49KBfHINebC0ptNz8srg,14.0,1.0,8.0
ImLXYkhmd9ELwL3b9xAmsQ,10.0,3.0,19.0
In1B_y225-bJw3jfbk1uAA,1.0,0.0,8.0
Io1pjTIy4ukUC6GpzRntPQ,4.0,0.0,0.0
IohmLyQ-spRYgGldapMSyg,27.0,0.0,26.0
IpDvhVclNRF-XaHE56hCMA,13.0,3.0,6.0
IpcYF2G2UV0wl9_xluQohQ,26.0,4.0,17.0
Iq7NqQD-sESu3vr9iEGuTA,643.0,81.0,586.0
IqBoGCKUJdzBOmzjUsB7lw,77.0,9.0,30.0
IqsQRoiVE535Z2JR-7xoWQ,16.0,0.0,2.0
Iqu-RwRA4XfwILKQLKQZew,37.0,5.0,16.0
IrXlXhmSHlIllxZSAARjLA,61.0,10.0,45.0
Ir_g86baDH8Xpzuuf5aC2w,5.0,1.0,5.0
IrmJ-Ah6Jhr3fApoZtA_Nw,7.0,1.0,10.0
IsCbJlfTsZQv6fFSEbzHVQ,50.0,2.0,18.0
IsGsZ95WHORUYy7vM_JYAw,6.0,2.0,11.0
IsIKU8ndr3aU5sFTb4LuPA,23.0,2.0,10.0
IsN0qEzgAXBjbT3qn6lokA,193.0,15.0,85.0
IsoLzudHC50oJLiEWpwV-w,766.0,74.0,599.0
IsyO4wTJWY9dy-Iq0l1EiA,87.0,5.0,37.0
ItVrKVvZneLMWbmS8nn4Qg,7.0,1.0,11.0
Iur8bZ-qKXWl_tvQnaxVzg,109.0,16.0,38.0
IvovJ3sfYrjHKH_hS5XrNA,34.0,2.0,16.0
IwLVW7Af1M0Fv1QpXt4Pzw,68.0,3.0,24.0
IwTkvgIB6MbSf7hklCMZxg,3.0,0.0,1.0
IwdnNGKeGzSsswb50fUGEw,3.0,0.0,0.0
IwfYdXNuQePaLQS5aWIWdw,47.0,5.0,20.0
IxKZoMCA9VJTl0gaodlcBw,55.0,3.0,21.0
Ixu0ou1_5mpEZbBtYXW_LA,66.0,11.0,48.0
Iy8sp_NiAoTWZ1j3rUEBng,32.0,0.0,11.0
IyVdd_IqwUtzQDTxw2W9qw,365.0,29.0,194.0
IycHntUVv2kyIo7w9FJWlA,24.0,5.0,16.0
Iyoew2PXUR9vM_atU9iqDw,27.0,1.0,12.0
IzAuLLI49vgqsGrA0GgYsA,15.0,0.0,14.0
IzBOJTnKQkanSViAn8FX_w,46.0,1.0,2.0
IzE7CcTrNjIe7SPDQGrCiA,31.0,3.0,9.0
IzOl0LYRUy_z9IZzA4bB-Q,11.0,1.0,12.0
J--MCCcCmgJ5xLCzX6ev_g,32.0,0.0,18.0
J-FuCgC_2TVC3cMBec0w8A,109.0,10.0,43.0
J07TDs6qnTIaxm48EL1cKQ,650.0,79.0,464.0
J0bDDdX0yzi_plPf32Ac2A,14.0,2.0,7.0
J0rx5BsejdRTXU8UB-MJSA,34.0,1.0,9.0
J1gvlBxU7_YqgYDHTQIgbA,13.0,1.0,3.0
J1qzIVBt3lGpiz-8UdjhXg,190.0,13.0,72.0
J2ps9nJdXE9Uw4cxitTMEA,79.0,9.0,80.0
J2yHV9KNwBHD7bnGMANCpw,5.0,0.0,2.0
J38kYZWsoYpeXBZB37lnKQ,51.0,2.0,20.0
J3H6VSIgUTlACkb_HPFA8w,201.0,14.0,113.0
J3iWlSa27BmyvX2XwJt3Yw,133.0,18.0,73.0
J4OBiWVnO9n89_Qnai-ayQ,52.0,5.0,18.0
J4RcMXDGPzvxxMUcFRGLVQ,74.0,5.0,49.0
J4aiMaaXWXqL8ypKY7PSYA,16.0,1.0,7.0
J5ebC7fKqrSF8KuS8d6hgw,216.0,20.0,180.0
J5lgLvoKPzNqGCGPbznh-Q,20.0,3.0,7.0
J6s9Tn0yOlch5SxjfawvNw,3.0,0.0,0.0
J6z4W7v727W1pX4-cRnMYw,4.0,0.0,0.0
J7duBvni2oJVVGQxX0fJ0Q,4.0,0.0,1.0
J7rkQISD48jXgdM6UxNAbw,78.0,6.0,73.0
J8GuDrqeLH1xMpSpeEixYA,159.0,10.0,93.0
J8RCVmyCB35fFdPKiC0cBA,4.0,0.0,3.0
J8hNZEebgXK8-LWBXHVInA,10.0,0.0,2.0
J8hSZ_LEdHHSk7yHe8LRzQ,20.0,3.0,26.0
J8mVsADcV_YvK3Mbw5Zfpg,4.0,1.0,0.0
J9kvWCw5FGTCjEFBaB0nEw,9.0,2.0,10.0
JAEGnGjqphWGoyuCN-hNQQ,20.0,2.0,48.0
JAG74bLF4M_7y_WMGpmKQg,11.0,0.0,1.0
JAaXVnWQcSEU3nVY-qgjUA,26.0,2.0,18.0
JAs8YFEzXHo-JWYhqUdHNA,5.0,1.0,0.0
JBrBsKpw0bbXK5nlrXVOYQ,226.0,14.0,170.0
JCBnKIPSXRrJWldHXoAE2w,14.0,2.0,14.0
JCZEK7wiazoM6xiq8YeZyw,72.0,6.0,52.0
JCmnEGCE5GPQeseGDWOqeQ,2.0,0.0,1.0
JCmyrBoNl2qfZ-f8I5RA3A,167.0,17.0,89.0
JDIbJyTbvmUqCDRHjGcGIQ,27.0,3.0,19.0
JDhptB4mdm8ktmyB74NnXw,78.0,12.0,28.0
JDwUNHYA_-FvxEMRvHniig,54.0,5.0,7.0
JE1Jiu6jmfMVbDdiLMm65A,3.0,1.0,6.0
JEQaPs7jNT1M2os9lJDlUA,101.0,6.0,66.0
JFgevltPy11Fw3ifDseX0w,2.0,0.0,1.0
JFhfVTt_8xNjtwqSD-raIw,88.0,7.0,36.0
JGlfMP4mjH_gi8UaosjkUg,28.0,0.0,9.0
JGvyv9jO8kfEnf4WtnpzfQ,15.0,3.0,3.0
JHEntSHTafMMcL5gtk_37w,10.0,1.0,4.0
JIETwXSEGIHMNyxZVEnNKQ,439.0,54.0,360.0
JJJA-y6eUQZn55hmEONo5A,13.0,0.0,2.0
JJWQxF7ljXKVvCxn3ug-CA,65.0,2.0,10.0
JJbuI-4R8yzllBIwjKafjg,15.0,0.0,11.0
JJfKKK3prm0Kmgch9n7IDg,12.0,2.0,3.0
JJh7q69jbfACuVBr93p8EQ,9.0,0.0,9.0
JJhnw7WJDuMHtK5i30EpGQ,92.0,11.0,40.0
JKIw7yv06auocgqNT93qMA,5.0,1.0,0.0
JKsYM4eFoRtftDHbEf2j9g,154.0,16.0,216.0
JL42sdCzD5WV_gkNWublxA,5.0,0.0,4.0
JLBzX4IyYgiogvhmTsSX7g,4.0,0.0,0.0
JLWd6yDyt9oEp70_4KqYeg,15.0,3.0,11.0
JLh_3ID6DaKvmD_2hQ6J-w,11.0,1.0,3.0
JLz-Z_tGhP_nlUkZHE1dJQ,7.0,0.0,2.0
JMQDqoJHyCCguklrhPQEPw,36.0,2.0,30.0
JNG9jHOlE4Ilv02Tnlh7YA,1.0,0.0,2.0
JNKb9LgYVwWGW3-Mm6o31g,11.0,3.0,6.0
JNlxqS6xX5qgsb90eDu8TQ,31.0,1.0,39.0
JOGxap8yWFhyvai88YVezg,14.0,3.0,8.0
JOUZELoB9gj-2T5n-BrlSg,10.0,0.0,0.0
JO_hCJISMK3sz_RWhg2e0A,58.0,8.0,56.0
JOifu0s-egcBhIO1tElK1A,6.0,0.0,0.0
JOr4h5_BsGly5Cnt25jFxA,3.0,0.0,6.0
JOxI8OVr1ArNV5CAzKIZAA,4.0,1.0,3.0
JPjckeTpc-Y4dXEPS17JiA,8.0,2.0,0.0
JQLUWnceJyKuMDqV0HHRUg,50.0,4.0,5.0
JQOmOqfoJgNOdFDQrBRmBw,68.0,11.0,61.0
JQU_BUOH9ZrloFv2HNf_ug,3.0,0.0,2.0
JQYkVnUzS5vgFxZgCuW7ag,288.0,33.0,297.0
JQiYvTuxwNxebyr5QIQy6Q,18.0,0.0,0.0
JQwMRgCMZJhIDxec1z7URQ,74.0,12.0,59.0
JR2ma-JU1CO_xVD_p5-RPw,237.0,19.0,86.0
JRECtpPqAKiwDp9zl-3u6A,11.0,1.0,10.0
JRLx7wmiqF7PD6cHaAFieg,21.0,5.0,10.0
JRXY0dNIxMGdaI4_S7zMfw,6.0,0.0,2.0
JRo3APL5f4-TEkuI-SoDcA,148.0,8.0,31.0
JS9kiCf8YuHWbCnHQDSkrA,9.0,0.0,7.0
JSNc3GdNH3LpE3HdTQl17w,29.0,7.0,58.0
JT7cr4C-_ZjjxilGXVrpIA,91.0,1.0,34.0
JT9krwpag1O4YRjJy_ZA6Q,22.0,0.0,6.0
JTGDrl4fYLbXnZYDk2aXwQ,2.0,1.0,1.0
JTNdV6u3DK-wcqX7ZXl5hw,172.0,13.0,37.0
JU2K7-ZmLZWc43ASTs7T1Q,94.0,7.0,51.0
JU9Djcynyj3ad3Djg-UHDg,4.0,0.0,0.0
JUWeWe5W2LuY_cp2mHRTIQ,33.0,0.0,4.0
JUY-6k02E-Zf5QZXhnKabA,82.0,15.0,108.0
JUnRWQhMKAr7-thch2NiCA,13.0,2.0,9.0
JVQL4U_5nETnOQ3S-zOPbA,15.0,1.0,3.0
JVYtwesjVNYNJvAruBOB6A,14.0,0.0,2.0
JVd1niaaaWI2STKfwCmGnw,2.0,0.0,1.0
JWjL6WTeEIdGN0vOGNO9pQ,119.0,17.0,128.0
JWqc2Nost9wDFrbBhnCUAw,42.0,3.0,18.0
JWsq_5AX1vDi-cG7iMJQCA,157.0,15.0,99.0
JWw_svslm7jOcBcGHRo5hQ,28.0,1.0,9.0
JX7SfuAc3a56g8LT-tlYxQ,22.0,5.0,2.0
JXhi6GuB6wqBfw2Tc7ohvw,68.0,11.0,49.0
JY9MHa3PdjIYp_D7E4GAIw,75.0,13.0,67.0
JYLwnsfl6OaF5-GCYRNGGw,12.0,0.0,3.0
JYYsoEPOHg_UBvFUCr1Y0w,99.0,10.0,58.0
JZ2l2OceU2PDlIzSKQiWLg,34.0,1.0,6.0
