business_id,stars,star_count
EaM5qCwiJG4hu0LOzTGF6A,4.0,2
EaM5qCwiJG4hu0LOzTGF6A,5.0,7
EaUX_SXfGlUMKI81OTaXGg,1.0,1
EaUX_SXfGlUMKI81OTaXGg,4.0,4
EaUX_SXfGlUMKI81OTaXGg,5.0,10
Eb97gjJ6mkcx7Y-tFObjEw,2.0,1
Eb97gjJ6mkcx7Y-tFObjEw,3.0,1
Eb97gjJ6mkcx7Y-tFObjEw,4.0,5
Eb97gjJ6mkcx7Y-tFObjEw,5.0,32
EbGlh6Vd17jKVMmSPcGBUQ,1.0,11
EbGlh6Vd17jKVMmSPcGBUQ,2.0,14
EbGlh6Vd17jKVMmSPcGBUQ,3.0,14
EbGlh6Vd17jKVMmSPcGBUQ,4.0,11
EbGlh6Vd17jKVMmSPcGBUQ,5.0,18
Eb_k0Ut7ScXlNEv2QFZujA,1.0,14
Eb_k0Ut7ScXlNEv2QFZujA,2.0,9
Eb_k0Ut7ScXlNEv2QFZujA,3.0,17
Eb_k0Ut7ScXlNEv2QFZujA,4.0,30
Eb_k0Ut7ScXlNEv2QFZujA,5.0,39
EcRL1BpBvvQ5LnzgtFr8Gw,1.0,2
EcRL1BpBvvQ5LnzgtFr8Gw,3.0,5
EcRL1BpBvvQ5LnzgtFr8Gw,4.0,15
EcRL1BpBvvQ5LnzgtFr8Gw,5.0,11
EdPpsG0GujcVefs3ANGEGA,1.0,11
EdPpsG0GujcVefs3ANGEGA,2.0,13
EdPpsG0GujcVefs3ANGEGA,3.0,6
EdPpsG0GujcVefs3ANGEGA,4.0,35
EdPpsG0GujcVefs3ANGEGA,5.0,129
EdiHQlmH5xPS9HvfJXkPUg,1.0,2
EdiHQlmH5xPS9HvfJXkPUg,2.0,2
EdiHQlmH5xPS9HvfJXkPUg,3.0,3
EdiHQlmH5xPS9HvfJXkPUg,4.0,1
EdiHQlmH5xPS9HvfJXkPUg,5.0,11
Edq3REDbBfss0WQu2Ta93w,1.0,30
Edq3REDbBfss0WQu2Ta93w,2.0,20
Edq3REDbBfss0WQu2Ta93w,3.0,20
Edq3REDbBfss0WQu2Ta93w,4.0,25
Edq3REDbBfss0WQu2Ta93w,5.0,41
Ee3bI8VXPU2PGE_vJg3Pqg,1.0,11
Ee3bI8VXPU2PGE_vJg3Pqg,2.0,3
Ee3bI8VXPU2PGE_vJg3Pqg,3.0,6
Ee3bI8VXPU2PGE_vJg3Pqg,4.0,24
Ee3bI8VXPU2PGE_vJg3Pqg,5.0,18
Ee_8iRc8jBq3rZunj6_1fg,1.0,38
Ee_8iRc8jBq3rZunj6_1fg,2.0,7
Ee_8iRc8jBq3rZunj6_1fg,3.0,4
Ee_8iRc8jBq3rZunj6_1fg,4.0,5
Ee_8iRc8jBq3rZunj6_1fg,5.0,7
EfmP_Rn43N0XbqbiBShG9A,1.0,29
EfmP_Rn43N0XbqbiBShG9A,2.0,13
EfmP_Rn43N0XbqbiBShG9A,3.0,17
EfmP_Rn43N0XbqbiBShG9A,4.0,61
EfmP_Rn43N0XbqbiBShG9A,5.0,140
EgIbDz2YFo28DXQY7ik0lQ,1.0,28
EgIbDz2YFo28DXQY7ik0lQ,2.0,9
EgIbDz2YFo28DXQY7ik0lQ,3.0,7
EgIbDz2YFo28DXQY7ik0lQ,4.0,17
EgIbDz2YFo28DXQY7ik0lQ,5.0,13
EgJ1bvAqnHrepFBMYoaAeg,1.0,2
EgJ1bvAqnHrepFBMYoaAeg,3.0,1
EgJ1bvAqnHrepFBMYoaAeg,5.0,8
EgwGTDZ705TwudPJwAY0yQ,1.0,7
EgwGTDZ705TwudPJwAY0yQ,2.0,8
EgwGTDZ705TwudPJwAY0yQ,3.0,11
EgwGTDZ705TwudPJwAY0yQ,4.0,26
EgwGTDZ705TwudPJwAY0yQ,5.0,91
EhK37wNBtzk64S8kksL9Og,1.0,6
EhK37wNBtzk64S8kksL9Og,2.0,4
EhK37wNBtzk64S8kksL9Og,3.0,6
EhK37wNBtzk64S8kksL9Og,4.0,27
EhK37wNBtzk64S8kksL9Og,5.0,24
EhKUsUJK73P1dMlTHJFUvA,1.0,14
EhKUsUJK73P1dMlTHJFUvA,2.0,10
EhKUsUJK73P1dMlTHJFUvA,3.0,9
EhKUsUJK73P1dMlTHJFUvA,4.0,5
EhKUsUJK73P1dMlTHJFUvA,5.0,29
EhSXU5-sUR7QRZt11PHl0w,1.0,19
EhSXU5-sUR7QRZt11PHl0w,2.0,13
EhSXU5-sUR7QRZt11PHl0w,3.0,13
EhSXU5-sUR7QRZt11PHl0w,4.0,20
EhSXU5-sUR7QRZt11PHl0w,5.0,20
EhnW1FXMZ9XqPjinwhMoYg,3.0,1
EhnW1FXMZ9XqPjinwhMoYg,4.0,1
EhnW1FXMZ9XqPjinwhMoYg,5.0,3
EhrV3h99iuBDJ83sIoobqQ,1.0,1
EhrV3h99iuBDJ83sIoobqQ,2.0,5
EhrV3h99iuBDJ83sIoobqQ,3.0,6
EhrV3h99iuBDJ83sIoobqQ,4.0,7
EhrV3h99iuBDJ83sIoobqQ,5.0,28
EjQOE5UZgqC0O9KSErZXIw,1.0,14
EjQOE5UZgqC0O9KSErZXIw,2.0,1
EjQOE5UZgqC0O9KSErZXIw,3.0,2
EjQOE5UZgqC0O9KSErZXIw,5.0,6
Ejet48g6KOHRl7oNE9bMtg,1.0,1
Ejet48g6KOHRl7oNE9bMtg,2.0,2
Eji3z5yBhKxXfsK9AyT_Gg,1.0,12
Eji3z5yBhKxXfsK9AyT_Gg,2.0,11
Eji3z5yBhKxXfsK9AyT_Gg,3.0,16
Eji3z5yBhKxXfsK9AyT_Gg,4.0,20
Eji3z5yBhKxXfsK9AyT_Gg,5.0,51
EjklATg4aNBWINenUySCgQ,1.0,6
EjklATg4aNBWINenUySCgQ,2.0,8
EjklATg4aNBWINenUySCgQ,3.0,17
EjklATg4aNBWINenUySCgQ,4.0,32
EjklATg4aNBWINenUySCgQ,5.0,128
EjvEx16YADqjpP3MyO9Hfg,1.0,1
EjvEx16YADqjpP3MyO9Hfg,2.0,1
EjvEx16YADqjpP3MyO9Hfg,4.0,1
EjvEx16YADqjpP3MyO9Hfg,5.0,3
EkFKidOJKlknZPg9v_uzPw,1.0,2
EkFKidOJKlknZPg9v_uzPw,2.0,3
EkFKidOJKlknZPg9v_uzPw,3.0,3
EkFKidOJKlknZPg9v_uzPw,4.0,11
EkFKidOJKlknZPg9v_uzPw,5.0,31
EkVknA09dX93AX30-_Ew_A,1.0,2
EkVknA09dX93AX30-_Ew_A,4.0,1
EkVknA09dX93AX30-_Ew_A,5.0,5
El5zSwkujg6CjJN7BMY-EQ,1.0,13
El5zSwkujg6CjJN7BMY-EQ,2.0,2
El5zSwkujg6CjJN7BMY-EQ,3.0,4
El5zSwkujg6CjJN7BMY-EQ,4.0,12
El5zSwkujg6CjJN7BMY-EQ,5.0,15
ElDUaC5ZRYjaolWHoIMyLw,1.0,3
ElDUaC5ZRYjaolWHoIMyLw,2.0,1
ElDUaC5ZRYjaolWHoIMyLw,4.0,3
ElDUaC5ZRYjaolWHoIMyLw,5.0,3
ElWzx5_fU8S2G45OnM-HpA,1.0,47
ElWzx5_fU8S2G45OnM-HpA,2.0,79
ElWzx5_fU8S2G45OnM-HpA,3.0,94
ElWzx5_fU8S2G45OnM-HpA,4.0,199
ElWzx5_fU8S2G45OnM-HpA,5.0,431
ElcXChLrnGHK7EhRuHfIzA,1.0,1
ElcXChLrnGHK7EhRuHfIzA,2.0,1
ElcXChLrnGHK7EhRuHfIzA,5.0,2
EllcHdTOyvsfjPs5Md078Q,1.0,33
EllcHdTOyvsfjPs5Md078Q,2.0,33
EllcHdTOyvsfjPs5Md078Q,3.0,27
EllcHdTOyvsfjPs5Md078Q,4.0,43
EllcHdTOyvsfjPs5Md078Q,5.0,43
EmAJaN1I4AEG9a1paaTK1w,1.0,2
EmAJaN1I4AEG9a1paaTK1w,4.0,1
EmAJaN1I4AEG9a1paaTK1w,5.0,1
EmyvOytLmd5DeUVNi2naAg,1.0,9
EmyvOytLmd5DeUVNi2naAg,2.0,2
EmyvOytLmd5DeUVNi2naAg,3.0,3
EmyvOytLmd5DeUVNi2naAg,4.0,2
EmyvOytLmd5DeUVNi2naAg,5.0,4
En6qaWnBQsQwTxNIp8SwsA,1.0,1
En6qaWnBQsQwTxNIp8SwsA,2.0,2
En6qaWnBQsQwTxNIp8SwsA,4.0,2
EnDm1TQPMrVvq0nAZqeWaA,1.0,5
EnDm1TQPMrVvq0nAZqeWaA,2.0,3
EnDm1TQPMrVvq0nAZqeWaA,5.0,2
EnOCjP3wBpoICvEZXil4Cg,1.0,13
EnOCjP3wBpoICvEZXil4Cg,2.0,6
EnOCjP3wBpoICvEZXil4Cg,3.0,12
EnOCjP3wBpoICvEZXil4Cg,4.0,32
EnOCjP3wBpoICvEZXil4Cg,5.0,51
Eng53R4ZvchGfwtxjkyiGg,1.0,19
Eng53R4ZvchGfwtxjkyiGg,2.0,9
Eng53R4ZvchGfwtxjkyiGg,3.0,11
Eng53R4ZvchGfwtxjkyiGg,4.0,17
Eng53R4ZvchGfwtxjkyiGg,5.0,56
EojZ7fgvifMYJpfjLxXp5Q,2.0,2
EojZ7fgvifMYJpfjLxXp5Q,3.0,7
EojZ7fgvifMYJpfjLxXp5Q,4.0,7
EojZ7fgvifMYJpfjLxXp5Q,5.0,8
EosF_LUsz19yvqkAMYLltA,1.0,7
EosF_LUsz19yvqkAMYLltA,2.0,7
EosF_LUsz19yvqkAMYLltA,3.0,1
EosF_LUsz19yvqkAMYLltA,4.0,8
EosF_LUsz19yvqkAMYLltA,5.0,12
EpPOZAG0u7qHP-jv5HjFUg,2.0,1
EpPOZAG0u7qHP-jv5HjFUg,3.0,13
EpPOZAG0u7qHP-jv5HjFUg,4.0,30
EpPOZAG0u7qHP-jv5HjFUg,5.0,224
Epbz99DxchTtP2Fpb4Kf-g,1.0,10
Epbz99DxchTtP2Fpb4Kf-g,2.0,3
Epbz99DxchTtP2Fpb4Kf-g,3.0,1
Epbz99DxchTtP2Fpb4Kf-g,4.0,2
Epbz99DxchTtP2Fpb4Kf-g,5.0,4
EphJxfsA3cZh1SQLrBJkRA,1.0,20
EphJxfsA3cZh1SQLrBJkRA,2.0,14
EphJxfsA3cZh1SQLrBJkRA,3.0,14
EphJxfsA3cZh1SQLrBJkRA,4.0,23
EphJxfsA3cZh1SQLrBJkRA,5.0,22
Eq-dC6A9tOyI5914ef_mAA,1.0,5
Eq-dC6A9tOyI5914ef_mAA,2.0,5
Eq-dC6A9tOyI5914ef_mAA,3.0,2
Eq-dC6A9tOyI5914ef_mAA,4.0,3
Eq-dC6A9tOyI5914ef_mAA,5.0,2
Er2XAYN8l1BadlYFwiPb9g,1.0,4
Er2XAYN8l1BadlYFwiPb9g,2.0,8
Er2XAYN8l1BadlYFwiPb9g,3.0,16
Er2XAYN8l1BadlYFwiPb9g,4.0,65
Er2XAYN8l1BadlYFwiPb9g,5.0,222
ErHMVkPstNyefb3ZU_z1Cw,1.0,46
ErHMVkPstNyefb3ZU_z1Cw,2.0,37
ErHMVkPstNyefb3ZU_z1Cw,3.0,43
ErHMVkPstNyefb3ZU_z1Cw,4.0,79
ErHMVkPstNyefb3ZU_z1Cw,5.0,69
Erbz-7a640y96r2oOjSf4g,1.0,8
Erbz-7a640y96r2oOjSf4g,2.0,14
Erbz-7a640y96r2oOjSf4g,3.0,3
Erbz-7a640y96r2oOjSf4g,4.0,13
Erbz-7a640y96r2oOjSf4g,5.0,5
EryvpcMxoaOr_BnQVMqQIg,1.0,8
EryvpcMxoaOr_BnQVMqQIg,2.0,5
EryvpcMxoaOr_BnQVMqQIg,3.0,8
EryvpcMxoaOr_BnQVMqQIg,4.0,25
EryvpcMxoaOr_BnQVMqQIg,5.0,82
Es_cIduurEbcndt6y67hBg,1.0,3
Es_cIduurEbcndt6y67hBg,2.0,17
Es_cIduurEbcndt6y67hBg,3.0,21
Es_cIduurEbcndt6y67hBg,4.0,50
Es_cIduurEbcndt6y67hBg,5.0,24
EtZacHzJ2gw0V9Sdm2rLQA,1.0,6
EtZacHzJ2gw0V9Sdm2rLQA,2.0,5
EtZacHzJ2gw0V9Sdm2rLQA,3.0,18
EtZacHzJ2gw0V9Sdm2rLQA,4.0,56
EtZacHzJ2gw0V9Sdm2rLQA,5.0,96
EuPaczO6rMpDMrn-GtE_eA,1.0,8
EuPaczO6rMpDMrn-GtE_eA,2.0,8
EuPaczO6rMpDMrn-GtE_eA,3.0,11
EuPaczO6rMpDMrn-GtE_eA,4.0,32
EuPaczO6rMpDMrn-GtE_eA,5.0,39
EulFlbKaXT_DXG_xL6-mQQ,1.0,38
EulFlbKaXT_DXG_xL6-mQQ,2.0,34
EulFlbKaXT_DXG_xL6-mQQ,3.0,32
EulFlbKaXT_DXG_xL6-mQQ,4.0,70
EulFlbKaXT_DXG_xL6-mQQ,5.0,80
Euu79b2o5k5RZReIuThBWg,1.0,19
Euu79b2o5k5RZReIuThBWg,2.0,6
Euu79b2o5k5RZReIuThBWg,3.0,10
Euu79b2o5k5RZReIuThBWg,4.0,9
Euu79b2o5k5RZReIuThBWg,5.0,27
EvDUi_H6-JG3QfGWiInAlw,1.0,20
EvDUi_H6-JG3QfGWiInAlw,2.0,10
EvDUi_H6-JG3QfGWiInAlw,3.0,8
EvDUi_H6-JG3QfGWiInAlw,4.0,10
EvDUi_H6-JG3QfGWiInAlw,5.0,3
EveFgxNoHkrs8ncSjkoINA,1.0,67
EveFgxNoHkrs8ncSjkoINA,2.0,30
EveFgxNoHkrs8ncSjkoINA,3.0,79
EveFgxNoHkrs8ncSjkoINA,4.0,162
EveFgxNoHkrs8ncSjkoINA,5.0,280
EvgbRimNf0KLe6AsBlqsDQ,1.0,16
EvgbRimNf0KLe6AsBlqsDQ,2.0,10
EvgbRimNf0KLe6AsBlqsDQ,3.0,18
EvgbRimNf0KLe6AsBlqsDQ,4.0,24
EvgbRimNf0KLe6AsBlqsDQ,5.0,43
EwEPTs4N2CpQGav8XX0giQ,1.0,8
EwEPTs4N2CpQGav8XX0giQ,3.0,1
EwEPTs4N2CpQGav8XX0giQ,4.0,1
EwEPTs4N2CpQGav8XX0giQ,5.0,4
EwldVuxL-KJaIxxi2FApNw,1.0,6
EwldVuxL-KJaIxxi2FApNw,2.0,2
EwldVuxL-KJaIxxi2FApNw,3.0,6
EwldVuxL-KJaIxxi2FApNw,4.0,2
EwldVuxL-KJaIxxi2FApNw,5.0,6
EwqExeH9wkG3NaUHV-OtBQ,4.0,2
EwqExeH9wkG3NaUHV-OtBQ,5.0,11
ExDYoLUru6wMcAmcSYwM3w,1.0,7
ExDYoLUru6wMcAmcSYwM3w,2.0,7
ExDYoLUru6wMcAmcSYwM3w,3.0,10
ExDYoLUru6wMcAmcSYwM3w,4.0,5
ExDYoLUru6wMcAmcSYwM3w,5.0,19
ExLXL_oQvI7oPB7TrVpGhg,1.0,16
ExLXL_oQvI7oPB7TrVpGhg,2.0,11
ExLXL_oQvI7oPB7TrVpGhg,3.0,13
ExLXL_oQvI7oPB7TrVpGhg,4.0,29
ExLXL_oQvI7oPB7TrVpGhg,5.0,80
ExPSmEKh_Kc2-klrRWZbZQ,1.0,8
ExPSmEKh_Kc2-klrRWZbZQ,2.0,5
ExPSmEKh_Kc2-klrRWZbZQ,3.0,4
ExPSmEKh_Kc2-klrRWZbZQ,4.0,9
ExPSmEKh_Kc2-klrRWZbZQ,5.0,22
ExX03_0MSNQ8lGQoodQQqQ,1.0,49
ExX03_0MSNQ8lGQoodQQqQ,2.0,25
ExX03_0MSNQ8lGQoodQQqQ,3.0,23
ExX03_0MSNQ8lGQoodQQqQ,4.0,32
ExX03_0MSNQ8lGQoodQQqQ,5.0,40
EyE2NntpQyVPaLX7gSC9dA,1.0,11
EyE2NntpQyVPaLX7gSC9dA,2.0,15
EyE2NntpQyVPaLX7gSC9dA,3.0,10
EyE2NntpQyVPaLX7gSC9dA,4.0,29
EyE2NntpQyVPaLX7gSC9dA,5.0,82
EyF0Rvfh6H_V5A-bacbaKg,1.0,1
EyF0Rvfh6H_V5A-bacbaKg,2.0,1
EyF0Rvfh6H_V5A-bacbaKg,4.0,1
Eypm-MmwirNTiQCOJPtVBw,1.0,3
Eypm-MmwirNTiQCOJPtVBw,3.0,1
Eypm-MmwirNTiQCOJPtVBw,5.0,3
Ez05DSwlSQC1Lu-ibi-U-w,1.0,5
Ez05DSwlSQC1Lu-ibi-U-w,3.0,3
Ez05DSwlSQC1Lu-ibi-U-w,4.0,18
Ez05DSwlSQC1Lu-ibi-U-w,5.0,7
EzDB473FaSTyRisDW1Q7FQ,5.0,4
EzNdXFIaUqU1SC75dJJKRw,1.0,27
EzNdXFIaUqU1SC75dJJKRw,2.0,15
EzNdXFIaUqU1SC75dJJKRw,3.0,12
EzNdXFIaUqU1SC75dJJKRw,4.0,33
EzNdXFIaUqU1SC75dJJKRw,5.0,64
EzUypdlXXX75D_Cj14DnuA,1.0,15
EzUypdlXXX75D_Cj14DnuA,2.0,1
EzUypdlXXX75D_Cj14DnuA,3.0,4
EzUypdlXXX75D_Cj14DnuA,4.0,1
EzUypdlXXX75D_Cj14DnuA,5.0,2
F-256nqXyfo91fev3ZES1A,5.0,4
F-KtUAGPyUJ7lpt5k7fGWA,1.0,4
F-KtUAGPyUJ7lpt5k7fGWA,2.0,2
F-KtUAGPyUJ7lpt5k7fGWA,3.0,2
F-KtUAGPyUJ7lpt5k7fGWA,4.0,8
F-KtUAGPyUJ7lpt5k7fGWA,5.0,11
F-PmkzyN80fVcNMN8Z2aiw,1.0,35
F-PmkzyN80fVcNMN8Z2aiw,2.0,37
F-PmkzyN80fVcNMN8Z2aiw,3.0,42
F-PmkzyN80fVcNMN8Z2aiw,4.0,98
F-PmkzyN80fVcNMN8Z2aiw,5.0,86
F-ShCqyx2QBgaBQltToMPQ,1.0,4
F-ShCqyx2QBgaBQltToMPQ,2.0,1
F-ShCqyx2QBgaBQltToMPQ,4.0,1
F-ShCqyx2QBgaBQltToMPQ,5.0,1
F-TlMLvO9VBf42ZLnrI-zw,5.0,4
F-ULgBFmiSqG9udQmu6CCw,1.0,10
F-ULgBFmiSqG9udQmu6CCw,2.0,6
F-ULgBFmiSqG9udQmu6CCw,3.0,14
F-ULgBFmiSqG9udQmu6CCw,4.0,46
F-ULgBFmiSqG9udQmu6CCw,5.0,114
F0QpbOa_5VIgKesZ6KxvNw,1.0,1
F0QpbOa_5VIgKesZ6KxvNw,3.0,3
F0QpbOa_5VIgKesZ6KxvNw,4.0,5
F0QpbOa_5VIgKesZ6KxvNw,5.0,10
F1PMcEIg-FHZvwhiUoFEgw,1.0,32
F1PMcEIg-FHZvwhiUoFEgw,2.0,34
F1PMcEIg-FHZvwhiUoFEgw,3.0,44
F1PMcEIg-FHZvwhiUoFEgw,4.0,97
F1PMcEIg-FHZvwhiUoFEgw,5.0,142
F1kR7KKP_cVVMpwXLkuQWg,3.0,2
F1kR7KKP_cVVMpwXLkuQWg,4.0,1
F2F6rJ_SPo-lUhJ_AmufLA,1.0,12
F2F6rJ_SPo-lUhJ_AmufLA,2.0,20
F2F6rJ_SPo-lUhJ_AmufLA,3.0,15
F2F6rJ_SPo-lUhJ_AmufLA,4.0,56
F2F6rJ_SPo-lUhJ_AmufLA,5.0,63
F2L2f-ITjnHlqKRFQVFsVg,1.0,8
F2L2f-ITjnHlqKRFQVFsVg,2.0,4
F2L2f-ITjnHlqKRFQVFsVg,3.0,8
F2L2f-ITjnHlqKRFQVFsVg,4.0,15
F2L2f-ITjnHlqKRFQVFsVg,5.0,35
F2pmr87ltOnoxo47aeBg7w,1.0,1
F2pmr87ltOnoxo47aeBg7w,2.0,2
F2pmr87ltOnoxo47aeBg7w,5.0,3
F32DomX99ciCXRoxJ6poyw,1.0,6
F32DomX99ciCXRoxJ6poyw,2.0,4
F32DomX99ciCXRoxJ6poyw,3.0,2
F32DomX99ciCXRoxJ6poyw,4.0,2
F32DomX99ciCXRoxJ6poyw,5.0,2
F32Z-kI7ZJyGbjT8Vu3WOA,1.0,10
F32Z-kI7ZJyGbjT8Vu3WOA,2.0,1
F32Z-kI7ZJyGbjT8Vu3WOA,3.0,3
F3m6dsf_acFDukg2jreURQ,1.0,5
F3m6dsf_acFDukg2jreURQ,2.0,3
F3m6dsf_acFDukg2jreURQ,3.0,7
F3m6dsf_acFDukg2jreURQ,4.0,11
F3m6dsf_acFDukg2jreURQ,5.0,34
F3tkpZYL76NLOMD_YpmbMA,4.0,2
F3tkpZYL76NLOMD_YpmbMA,5.0,3
F48eofSH7P07WKdIzbLhZg,1.0,1
F48eofSH7P07WKdIzbLhZg,4.0,4
F48eofSH7P07WKdIzbLhZg,5.0,3
F4ABp0NMlkpZWxepU0U5wQ,1.0,5
F4ABp0NMlkpZWxepU0U5wQ,2.0,1
F4ABp0NMlkpZWxepU0U5wQ,3.0,2
F4ABp0NMlkpZWxepU0U5wQ,4.0,5
F4ABp0NMlkpZWxepU0U5wQ,5.0,22
F4w_GNeV62kxCkTrta7PdA,1.0,14
F4w_GNeV62kxCkTrta7PdA,2.0,4
F4w_GNeV62kxCkTrta7PdA,3.0,2
F4w_GNeV62kxCkTrta7PdA,4.0,4
F4w_GNeV62kxCkTrta7PdA,5.0,3
F4zvnOsgjEV9aVbKqBYRng,1.0,42
F4zvnOsgjEV9aVbKqBYRng,2.0,13
F4zvnOsgjEV9aVbKqBYRng,3.0,11
F4zvnOsgjEV9aVbKqBYRng,4.0,32
F4zvnOsgjEV9aVbKqBYRng,5.0,66
F50ddp5IYriKeasybFYfSQ,1.0,3
F50ddp5IYriKeasybFYfSQ,2.0,2
F50ddp5IYriKeasybFYfSQ,3.0,4
F50ddp5IYriKeasybFYfSQ,4.0,3
F50ddp5IYriKeasybFYfSQ,5.0,14
F53MSa5SYzO9BG8c_JhskQ,2.0,1
F53MSa5SYzO9BG8c_JhskQ,3.0,2
F5YzrBnOUDpgJkp9BK8cmQ,1.0,28
F5YzrBnOUDpgJkp9BK8cmQ,2.0,2
F5YzrBnOUDpgJkp9BK8cmQ,3.0,4
F5YzrBnOUDpgJkp9BK8cmQ,4.0,3
F5YzrBnOUDpgJkp9BK8cmQ,5.0,9
F5iUtmlMqPva4aUDz6xK6g,1.0,2
F5iUtmlMqPva4aUDz6xK6g,2.0,1
F5iUtmlMqPva4aUDz6xK6g,3.0,6
F5iUtmlMqPva4aUDz6xK6g,4.0,10
F5iUtmlMqPva4aUDz6xK6g,5.0,8
F6981E_sIQLhPzImbBagAQ,1.0,38
F6981E_sIQLhPzImbBagAQ,2.0,22
F6981E_sIQLhPzImbBagAQ,3.0,22
F6981E_sIQLhPzImbBagAQ,4.0,19
F6981E_sIQLhPzImbBagAQ,5.0,31
F6Xyqyoi_RCTc3mf00ip2Q,1.0,25
F6Xyqyoi_RCTc3mf00ip2Q,2.0,10
F6Xyqyoi_RCTc3mf00ip2Q,3.0,14
F6Xyqyoi_RCTc3mf00ip2Q,4.0,38
F6Xyqyoi_RCTc3mf00ip2Q,5.0,67
F6hmPPx5M6gSD_m8GMNX-A,1.0,1
F6hmPPx5M6gSD_m8GMNX-A,4.0,4
F6hmPPx5M6gSD_m8GMNX-A,5.0,6
F6rZDgYtqfjs9sQC6bv81w,1.0,2
F6rZDgYtqfjs9sQC6bv81w,2.0,1
F6rZDgYtqfjs9sQC6bv81w,3.0,1
F6rZDgYtqfjs9sQC6bv81w,4.0,6
F6rZDgYtqfjs9sQC6bv81w,5.0,21
F73T-N5lRNL2Gcpg0Q4KKw,1.0,27
F73T-N5lRNL2Gcpg0Q4KKw,2.0,33
F73T-N5lRNL2Gcpg0Q4KKw,3.0,30
F73T-N5lRNL2Gcpg0Q4KKw,4.0,42
F73T-N5lRNL2Gcpg0Q4KKw,5.0,143
F7odEhS7_jo1CmOHnZaHRQ,1.0,2
F7odEhS7_jo1CmOHnZaHRQ,2.0,1
F7odEhS7_jo1CmOHnZaHRQ,3.0,1
F7odEhS7_jo1CmOHnZaHRQ,4.0,2
F7odEhS7_jo1CmOHnZaHRQ,5.0,3
F7vD6BGJQ3nDdzlHTd_FIQ,1.0,6
F7vD6BGJQ3nDdzlHTd_FIQ,4.0,3
F7vD6BGJQ3nDdzlHTd_FIQ,5.0,4
F8K9XTK3WN0i4G_EIXzY9g,1.0,13
F8K9XTK3WN0i4G_EIXzY9g,2.0,11
F8K9XTK3WN0i4G_EIXzY9g,3.0,7
F8K9XTK3WN0i4G_EIXzY9g,4.0,13
F8K9XTK3WN0i4G_EIXzY9g,5.0,50
F8lic8uN9nhbRjEtAn-cqQ,1.0,9
F8lic8uN9nhbRjEtAn-cqQ,2.0,5
F8lic8uN9nhbRjEtAn-cqQ,3.0,6
F8lic8uN9nhbRjEtAn-cqQ,4.0,7
F8lic8uN9nhbRjEtAn-cqQ,5.0,12
F8xyyUMEU7s98zLhviR5gg,1.0,4
F8xyyUMEU7s98zLhviR5gg,3.0,1
F8xyyUMEU7s98zLhviR5gg,4.0,2
F8xyyUMEU7s98zLhviR5gg,5.0,3
F9cXFXk60E2sz_YTSCFp_Q,1.0,13
F9cXFXk60E2sz_YTSCFp_Q,2.0,14
F9cXFXk60E2sz_YTSCFp_Q,3.0,15
F9cXFXk60E2sz_YTSCFp_Q,4.0,43
F9cXFXk60E2sz_YTSCFp_Q,5.0,86
F9v9bdFqp-GxMEjABRoDyA,1.0,5
F9v9bdFqp-GxMEjABRoDyA,2.0,3
F9v9bdFqp-GxMEjABRoDyA,3.0,4
F9v9bdFqp-GxMEjABRoDyA,4.0,9
F9v9bdFqp-GxMEjABRoDyA,5.0,21
FAIUM08fHNRbIH0fz8IANQ,1.0,10
FAIUM08fHNRbIH0fz8IANQ,2.0,1
FAIUM08fHNRbIH0fz8IANQ,3.0,3
FAIUM08fHNRbIH0fz8IANQ,4.0,1
FAIUM08fHNRbIH0fz8IANQ,5.0,2
FAgh943f9dir8IqSMhETFw,1.0,38
FAgh943f9dir8IqSMhETFw,2.0,14
FAgh943f9dir8IqSMhETFw,3.0,13
FAgh943f9dir8IqSMhETFw,4.0,13
FAgh943f9dir8IqSMhETFw,5.0,13
FBYYdKHgTG3uJwLfmV67ag,1.0,1
FBYYdKHgTG3uJwLfmV67ag,5.0,2
FC5eUQMtoDbtGfehz5uqXA,1.0,3
FC5eUQMtoDbtGfehz5uqXA,3.0,2
FC5eUQMtoDbtGfehz5uqXA,4.0,3
FC5eUQMtoDbtGfehz5uqXA,5.0,5
FDEm-c3NAXnTVtl-hgzAhA,1.0,23
FDEm-c3NAXnTVtl-hgzAhA,2.0,20
FDEm-c3NAXnTVtl-hgzAhA,3.0,22
FDEm-c3NAXnTVtl-hgzAhA,4.0,30
FDEm-c3NAXnTVtl-hgzAhA,5.0,10
FDpHB2ran-gABhOmMCOEvw,1.0,6
FDpHB2ran-gABhOmMCOEvw,2.0,7
FDpHB2ran-gABhOmMCOEvw,3.0,3
FDpHB2ran-gABhOmMCOEvw,4.0,12
FDpHB2ran-gABhOmMCOEvw,5.0,17
FFy_b5ylhCYUrAjbJSEvOw,1.0,12
FFy_b5ylhCYUrAjbJSEvOw,2.0,5
FFy_b5ylhCYUrAjbJSEvOw,3.0,7
FFy_b5ylhCYUrAjbJSEvOw,4.0,6
FFy_b5ylhCYUrAjbJSEvOw,5.0,27
FGJpnAGh_mjCYsJPVhV6kA,4.0,2
FGJpnAGh_mjCYsJPVhV6kA,5.0,4
FGaaHr_krwaPGlD0mHPe4Q,1.0,32
FGaaHr_krwaPGlD0mHPe4Q,2.0,26
FGaaHr_krwaPGlD0mHPe4Q,3.0,30
FGaaHr_krwaPGlD0mHPe4Q,4.0,45
